,Forum,Thread_Title,URL,Timestamp,Username,Subscription_Date,Num_Messages,Quote,Text,Engine,Brand,Exterior,Support
1060,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,22-02-2018 20:41:00,tretrecinque,12-11-2007,13828.0,'Io ne faccio circa 25000 l’anno con un 6 cilindri benzina di 17 anni fa ',"Oggi con questa percorrenza media, ricompreresti un'auto a benzina? ",irrilevante,irrilevante,irrilevante,irrilevante
1061,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,22-02-2018 20:51:00,labrie_it,6-11-2007,31108.0,'Qui invece sono solo diesel se chedi un modello non M a benzina ti guardano come se fossi un marziano',"In effetti Roma avendo la minore concentrazione di pm10 tra le grandi città, non ha problemi di blocco del traffico. ",neutro,irrilevante,irrilevante,irrilevante
1062,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,22-02-2018 21:05:00,FRANCESCO6L,28-01-2015,148.0,,Ripeto... Non capisco lo spreco di immettere sul mercato una motorizzazione per poi lasciarla a listino poche settimane ,irrilevante,positivo,irrilevante,irrilevante
1063,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,22-02-2018 22:22:00,ndk,19-01-2016,4522.0,"""Oggi con questa percorrenza media ricompreresti un'auto a benzina?""","Si, anche se facessi più chilometri ...Non credo comprerò mai più un diesel.. ne ho avuto uno per provare, mi è bastato.Il piacere di guida per me è solo a benzina ",irrilevante,irrilevante,irrilevante,irrilevante
1064,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,22-02-2018 23:46:00,Gabo,17-01-2006,34752.0,'Si anche se facessi più chilometri Non credo comprerò mai più un diesel ne ho avuto uno per provare mi è bastato Il piacere di guida per me è solo a benzina',"un bel 3.0d BMW è molto pastoso e ricco di coppia, con un sound armonico (specie con due cosette come la mia) peró il resto ti quoto perchè c'è il nulla levato il 3.0dho avuto una 320cd E46 150cvesperienza sonora da non ripetere ",irrilevante,irrilevante,irrilevante,irrilevante
1065,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 00:24:00,Mvagusta,13-11-2007,7114.0,,"si ma provate a cercare, e parlo di cabriolet dove dovrebbe essere benzina per forza,una 430i..........sono TUTTE 420d.........almeno che non te la ordini e la paghi tutta bella bella per intero.........assurdo.........non c'e' ne mezza a km zero,in pronta consegna,o del conce con 5000km per cercare un po' di ammortizzare la cifra......zero...... ",irrilevante,irrilevante,irrilevante,negativo
1066,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 01:42:00,labrie_it,6-11-2007,31108.0,"""si ma provate a cercare e parlo di cabriolet dove dovrebbe essere benzina per forzauna 430isono TUTTE 420dalmeno che non te la ordini e la paghi tutta bella bella per interoassurdonon c'e' ne mezza a km zeroin pronta consegnao del conce con 5000km per cercare un po' di ammortizzare la cifrazero""",Ma neanche da provare ,irrilevante,irrilevante,irrilevante,irrilevante
1067,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 07:42:00,DodoStabe,15-12-2008,3538.0,,"Condivido il fatto che sia giusto che una casa come Porsche abbia solo benzina, ma metto sullo stesso piano il discorso suv. Il che non vuol dire che li demonizzo, ma se deve fare i suv, per quanto mi riguarda possono essere anche Diesel. Per l’altro discorso, ho fatto fino a 30kkm annui con benzina cavallati, poi per motivi di lavoro sono passato al Diesel. Continuo a non gradire le auto a carburante agricolo. Potrebbero pure andare a turbosale che non mi turberebbe particolarmente la cosa. Però per chi fa più di 50kkm annui (in realtà io non li faccio tutti a gasolio) l’unica alternativa valida che vedo è il metano che infatti stanno testando anche sui mezzi pesanti. Continuo a non credere negli ibridi, pesanti ed assetati di carburante in autostrada e montagna dove l’elettrico diventa zavorra. Per quanto riguarda l’elettrico potrà diventare interessante quando le batterie si caricheranno in un’ora, garantendo almeno 1000km di autonomia. La gente che per lavoro si spara anche ben più di 1000km in giornata (non quotidianamente si intende) è tanta.Per le osservazioni sulle vendite penso sia molto legato alle diverse zone d’italia. Anche da me i conce sono pieni di Diesel, ma nelle città più grandi del nord l’inversione di tendenza è in arrivo. ",neutro,irrilevante,irrilevante,irrilevante
1068,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 09:55:00,Mvagusta,13-11-2007,7114.0,'Ma neanche da provare',"infatti......Perche' io so di aver sbagliato l'acquisto per le mie esigenze.........la 430i sarebbe stata ideali...........fine dei problemi col dpf & C..........fine delle rotture del motore diesel a freddo (fa schifo finche nn si scalda).........fine di un sacco di casini........senza contare la cavalleria in piu',il rumore delle tirate a 7000 giri (ci arriva penso),il fatto che nell'80% dei casi faccio tratti di 4km e la spengo accendo ecc ecc ecc.......Solo che mission impossibile almeno di non andare incontro ad un bagno di sangue economico ordinandosela di sana pianta.........e poi l'usato??..........e niente...........motore della macchina del prato:-( ",positivo,irrilevante,irrilevante,irrilevante
1069,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 10:40:00,tretrecinque,12-11-2007,13828.0,'Non credo comprerò mai più un diesel ne ho avuto uno per provare mi è bastato',Cosa hai provato? ,neutro,irrilevante,irrilevante,irrilevante
1070,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 11:22:00,ndk,19-01-2016,4522.0,'Cosa hai provato?',"Di bmw ho provato (considerando quelli avuti almeno un weekend):14, 16, 20, 30, 35.Ho avuto per un po’ di anni una golf 2.0TDI iniettore pompa.Dal sound all’erogazione per me il benzina vince. Vedo il diesel buono solo per risparmiare., ma a quel punto a cosa serve un 3.0d? Consuma poi quanto un benzina ed è più caro come acquisto e manutenzione.Credo non comprerò mai più diesel .. ",neutro,irrilevante,irrilevante,irrilevante
1071,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 12:00:00,tretrecinque,12-11-2007,13828.0,'Di bmw ho provato considerando quelli avuti almeno un weekend: 14 16 20 30 35 Ho avuto per un po’ di anni una golf 20TDI iniettore pompa Dal sound all’erogazione per me il benzina vince Vedo il diesel buono solo per risparmiare ma a quel punto a cosa serve un 30d? Consuma poi quanto un benzina ed è più caro come acquisto e manutenzione Credo non comprerò mai più diesel ',"Sul sound non c'è discussione, quanto all'erogazione, c'è diesel e diesel, così come c'è benzina e benzina, i diesel attuali tirano 5.000 giri/min. ed oltre in scioltezza, mentre i vecchi pompa iniettore (ho avuto un Golf IV 110 cv) oltre i 4.000 giri/min. erano morti. Che un diesel consumi quanto un benzina ci credo molto poco, soprattutto a parità di potenza, posso farti un esempio che ho sperimentato direttamente perchè le ho avute entrambe: X3 F25 35i vs X3 F25 30d rimappato, potenze simili, coppia a vantaggio del 30d e cambio uguale, a 130 km/h di cruise control, la prima fa meno di 11 km/l, la seconda oltre 15. ",positivo,irrilevante,irrilevante,irrilevante
1072,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 12:19:00,luca555666,27-03-2013,944.0,,"concordo, una differenza di coppia mostruosa, che su macchine da serie 5 in su fa la differenza. poi come dice l'amico, in città con il 3.0d faccio gli 11, ma in autostrada tranquillamente i 15.la serie 118i 1.5 turbo 136cv, in città mi fa a malapena i 10. ed è un frullino, mica va comela 30d.concordo però che i 4 cilindri diesel, già solo per il rumore, mi fan cadere le mutande. avuto per 50.000 km a4 2.0tdi 143cv mappata da powerchip a 180, però in autostrada faceva quasi i 20 a 140 km/h ",positivo,positivo,irrilevante,irrilevante
1073,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 14:31:00,actarus8v,31-10-2007,49340.0,"""l'ultima volta che sono stato in concessionaria un paio di mesi fa mi dicevano Torino che ormai di diesel non ne vendono più o quasi""",a torino il problema del diesel deve essere grosso ,irrilevante,irrilevante,irrilevante,negativo
1074,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 14:53:00,labrie_it,6-11-2007,31108.0,'a torino il problema del diesel deve essere grosso ',la gente ormai ha paura che dall'anno prossimo i blocchi di quest'anno dell'Euro5 diventeranno dell'Euro6 ,neutro,neutro,irrilevante,irrilevante
1075,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 15:42:00,FRANCESCO6L,28-01-2015,148.0,,"A prescindere da Torino e da Porsche .. ..credete sia davvero la fine del diesel o sarà ancora lunga la faccenda?perchè per la cavallina di stoccarda può essere una scelta del tutto condivisibile ma per le altre....Comunque è allucinante quanto cambino le cose.. è solo da poco finita la corsa al diesel ""sempre e comunque"" (vedi maserati ,bentley.. etc) ",irrilevante,positivo,irrilevante,irrilevante
1076,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 15:55:00,labrie_it,6-11-2007,31108.0,"'A prescindere da Torino e da Porsche credete sia davvero la fine del diesel o sarà ancora lunga la faccenda? perchè per la cavallina di stoccarda può essere una scelta del tutto condivisibile ma per le altre Comunque è allucinante quanto cambino le cose è solo da poco finita la corsa al diesel ""sempre e comunque"" vedi maserati bentley etc'",non so quando ma succederà. ,neutro,positivo,irrilevante,irrilevante
1077,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-2,23-02-2018 16:01:00,Mvagusta,13-11-2007,7114.0,,probabilmente da qua a diciamo 48 mesi saranno le ultime turbodiesel che compreremo........chissa l'usato che mazzata nelle palle........io ho ancora due anni prima di venderla ,irrilevante,irrilevante,irrilevante,irrilevante
1078,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 16:49:00,DerrickNAE3,30-07-2013,9154.0,"'Sembrerebbe che sia più facile economico soddisfare le future normative anti inquinamento con motori ibridi / benzina piuttosto che con i diesel inoltre le amministrazioni locali recentemente stanno demonizzando questa tipologia di motori Londra Parigi e pure Torino recentemente Queste sono le motivazioni' 'Porsche a gasolio Non doveva mai esistereMai' 'direi tutto sommato una buona notizia si torna al liquido nobile per una casa nobile' ""l'ultima volta che sono stato in concessionaria un paio di mesi fa mi dicevano Torino che ormai di diesel non ne vendono più o quasi"" 'Qui invece sono solo diesel se chedi un modello non M a benzina ti guardano come se fossi un marziano'","Infatti, è proprio così! Concordo, esulto all' eliminazione del diesel Porsche, si stava sput.anando il marchio!Vero! Perché Torino è una città informata e gli automobilisti sanno che il diesel ormai è agli sgoccioli!Anche a Napoli è così, purtroppo al centro-sud c'è ancora tante ignoranza, guardano soltanto il prezzo del carburante, senza valutarne i contro, perche' non sono informati vogliono ancora tutti o' diesèl! ",positivo,neutro,irrilevante,irrilevante
1079,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 18:22:00,ndk,19-01-2016,4522.0,"""Sul sound non c'è discussione quanto all'erogazione c'è diesel e diesel così come c'è benzina e benzina i diesel attuali tirano 5000 giri/min ed oltre in scioltezza mentre i vecchi pompa iniettore ho avuto un Golf IV 110 cv oltre i 4000 giri/min erano morti Che un diesel consumi quanto un benzina ci credo molto poco soprattutto a parità di potenza posso farti un esempio che ho sperimentato direttamente perchè le ho avute entrambe: X3 F25 35i vs X3 F25 30d rimappato potenze simili coppia a vantaggio del 30d e cambio uguale a 130 km/h di cruise control la prima fa meno di 11 km/l la seconda oltre 15""","Parli con uno che ha avuto dei vtec, altro che 5000 giri. Che un 35d sia veloce poi lo so anche io, ma non sono interrssato ai valori di coppia. Una spinta sul dritto non mi fa emozionare. Preferisco 100cv in meno e un tiro infinito... ",positivo,irrilevante,irrilevante,irrilevante
1080,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 18:24:00,ndk,19-01-2016,4522.0,"'A prescindere da Torino e da Porsche credete sia davvero la fine del diesel o sarà ancora lunga la faccenda? perchè per la cavallina di stoccarda può essere una scelta del tutto condivisibile ma per le altre Comunque è allucinante quanto cambino le cose è solo da poco finita la corsa al diesel ""sempre e comunque"" vedi maserati bentley etc'",Proprio a Stoccarda si parla di bloccare anche i diesel euro6.. nei paesi nordici già non si vendono più.Secondo me ci sarà presto il sorpasso delle vendite dei benzina rispetto ai Diesel.. ,neutro,neutro,irrilevante,irrilevante
1081,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 18:42:00,beckervdo,26-02-2006,53981.0,,"Il motivo principale è uno solo: il mercato.Della nuova Panamera nel 2017 solo il 15% è stata richiesta diesel.Il 35% è benzina, il 50% ibrida.Un diesel non è più percorribile sia per domanda infima - sul totale del venduto - sia per le normative post Euro6d-Temp.Se ne fregano, giustamente del V8 Diesel, dato che non l'hanno sviluppato loro, ma Audi. Il loro è il V8 TwinTurbo da 4.0 litri ed il V6 2.9 TwinTurbo. ",neutro,irrilevante,irrilevante,irrilevante
1082,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 19:31:00,DodoStabe,15-12-2008,3538.0,,"Infatti se andate fuori dall’europa mediterranea non vedete molti Diesel, giusto in Russia ne vendono anche se in proporzione inferiore che da noi (non so i volumi, ma sicuramente è un mercato importante). America, Emirati e Asia vanno con altri carburanti (e l’ibrido inizia a farsi strada anche negli eau). ",neutro,irrilevante,irrilevante,irrilevante
1083,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 20:58:00,tretrecinque,12-11-2007,13828.0,"""Infatti è proprio così! Concordo esulto all' eliminazione del diesel Porsche si stava sputanando il marchio! Vero! Perché Torino è una città informata e gli automobilisti sanno che il diesel ormai è agli sgoccioli! Anche a Napoli è così purtroppo al centro-sud c'è ancora tante ignoranza guardano soltanto il prezzo del carburante senza valutarne i contro perche' non sono informati vogliono ancora tutti o' diesèl!"" 'Parli con uno che ha avuto dei vtec altro che 5000 giri Che un 35d sia veloce poi lo so anche io ma non sono interrssato ai valori di coppia Una spinta sul dritto non mi fa emozionare Preferisco 100cv in meno e un tiro infinito '","Quali sarebbero i contro del diesel?Chissà se avranno ragione al sud, sono passati dalla demonizzazione del benzina a quella del diesel in poco tempo, cosa è successo?P.S.: non avrei mai immaginato di dover fare il difensore del diesel, perché ho sempre sostenuto la superiorità del motore a benzina, ma la demonizzazione ecologica a prescindere, mi fa veramente ridere.Inutile che ti elenchi i benzina che ho avuto, servirebbe a poco (se sei curioso c'è un tread a posta per questo), per preferire questo o quello bisogna contestualizzarlo, su di un SUV o su di un'auto da 20 quintali a TI ad esempio, un benzina aspirato con 100 cv meno del 35d farebbe ridere i polli e consumerebbe come una petroliera. Su di una due ruote motrici sotto i 15 quintali vorrei un benzina a vita. ",positivo,positivo,irrilevante,irrilevante
1084,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 21:22:00,ndk,19-01-2016,4522.0,,"Ma infatti la questione è soggettiva, sono gusti.Io sinceramente non concepisco nemmeno il suv, nè diesel, nè benzina :) ",irrilevante,irrilevante,irrilevante,irrilevante
1085,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,23-02-2018 22:15:00,tretrecinque,12-11-2007,13828.0,'Ma infatti la questione è soggettiva sono gusti Io sinceramente non concepisco nemmeno il suv nè diesel nè benzina :',"Non lo concepivo nemmeno io, ed è per questo che ti capisco, ma la vita cambia e non è solo questione di gusti, quando hai una famiglia e tre figli, di questi tempi o compri una SW, o un monovolume o un SUV, essendo tutte e tre distanti dal piacere di guida, devi propendere per un compromesso, dopo avere avuto un paio di sw, sono passato ai SUV (i monovolume non lo considero proprio) ma solamente per intervenute esigenze, e quando verranno meno potrei ritrovare il piacere della guida con qualcosa di diverso ",irrilevante,irrilevante,irrilevante,irrilevante
1086,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 00:21:00,DerrickNAE3,30-07-2013,9154.0,'Quali sarebbero i contro del diesel? Chissà se avranno ragione al sud sono passati dalla demonizzazione del benzina a quella del diesel in poco tempo cosa è successo? PS: non avrei mai immaginato di dover fare il difensore del diesel perché ho sempre sostenuto la superiorità del motore a benzina ma la demonizzazione ecologica a prescindere mi fa veramente ridere',"Personalmente non demonizzo nulla, anche perché non ne ho le conoscenze scientifiche, sono soltanto preoccupato per eventuali blocchi della circolazione relativi alle diesel e poi credo che molti le acquistino senza un necessario bisogno. ",neutro,positivo,irrilevante,irrilevante
1087,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 00:44:00,tommy96,21-09-2013,208.0,,"Corretto, ma c'é anche chi acquista diesel consciamente perché considerate percorrenze e tipologie di percorsi ha un rendimento effettivamente migliore...Secondo me questo terrorismo psicologico che stanno facendo per demonizzare il diesel é più per logiche di mercato che non per reali esigenze di abbattere l'inquinamento. ",neutro,irrilevante,irrilevante,irrilevante
1088,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 01:31:00,Manu78,28-11-2015,1348.0,,"Io sono da sempre un utilizzatore di vetture a gasolio, ma apprezzo ovviamente i benzina specie con tanti cavalli.Le cose cambiano molto in fretta, non so cosa ci riserverà il futuro a breve termine, ma non è la prima volta in cui il diesel viene demonizzato.Se torniamo in dietro di circa venticinque anni al tempo del superbollo sui Diesel, trovare una vettura Diesel in pronta consegna era rarissimo, quando dovevi darla in permuta i venditori ti guardavano dall’alto verso il basso e ti davano l’elemosina. In pochi anni poi è cambiato tutto e si è rovesciata la situazione.Magari mi sbaglio, ma per me la fine dei Diesel non è ancora arrivata, e a parer mio anche le case costruttrici non sono così sicure di abbandonarlo, anzi secondo me brancolano nel buio.Qualche anno fa sembrava che le auto a gas e a metano dovessero diventatare le protagoniste del mercato, poi invece....L’elettrico non è ancora maturo e oltretutto i problemi di ricarica ed approvvigionamento di energia, durata e smaltimento batterie ( specie nel ns. paese ) sono dei grossi interrogativi da risolvere.Ma se tutti qunanti da domani dovessimo girare con l’elettrico con la durata delle ricariche e la scarsità dei punti di ricarica ( nella mia città di 30.000 abitanti c’è ne 1 solo!!!) come si può pensare sia fattibile?Vista poi la velocità che l’Italia mostra notoriamente nell’adeguarsi alla tecnologia, mi scappa da ridere...La benzina costa già cara adesso che la richiesta è minima, se diventasse il solo carburante utlilzzato non oso pensare le quotazioni !!! Ve lo dico io a fare 40/50k all’anno con la benzina a oltre i 2€ al litro. ",irrilevante,negativo,irrilevante,irrilevante
1089,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 07:47:00,labrie_it,6-11-2007,31108.0,"""Corretto ma c'é anche chi acquista diesel consciamente perché considerate percorrenze e tipologie di percorsi ha un rendimento effettivamente migliore Secondo me questo terrorismo psicologico che stanno facendo per demonizzare il diesel é più per logiche di mercato che non per reali esigenze di abbattere l'inquinamento""",Cioè il sindaco di Torino vuol farmi comprare auto a benzina? ,neutro,irrilevante,irrilevante,irrilevante
1090,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 10:39:00,tommy96,21-09-2013,208.0,,"Probabilmente ci saranno disegni oscuri che noi comuni mortali non capiamo, ci saranno delle spinte anche dalle case automobilistiche stesse.... ",irrilevante,irrilevante,irrilevante,irrilevante
1091,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 10:40:00,labrie_it,6-11-2007,31108.0,'Probabilmente ci saranno disegni oscuri che noi comuni mortali non capiamo ci saranno delle spinte anche dalle case automobilistiche stesse',non lo so. di sicuro non aiuta la vendita di auto. ci sono giorni in cui sei obbligato a prendere i mezzi pubblici. ,irrilevante,irrilevante,irrilevante,irrilevante
1092,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 11:17:00,Manu78,28-11-2015,1348.0,'non lo so di sicuro non aiuta la vendita di auto ci sono giorni in cui sei obbligato a prendere i mezzi pubblici',"Sicuramente il fine è quello che menzioni tu, il problema è che sappiamo bene come funzionano la maggior parte dei mezzi pubblici nel ns. paese , a differenza di quanto accade nel resto del nord Europa.Rimane il fatto che alla fine dei conti, a mio parere, per come siamo organizzati per la produzione d’energià in Italia, (centrali ad idrocarburi ecc) , anche con la conversione all’elettrico della trazione, più che inquinare di meno, si tratta di trasferire l’emissioni da un luogo ad un’altro, senza parlare dello smaltimento delle batterie che sarà anche quello un bel problemino...Con questo non voglio negare l’inquinamento del diesel o santificarlo.... ma per come è concepito ad oggi l’elettrico e l’indotto che si porta dietro non lo vedo come la soluzione del problema. ",irrilevante,neutro,irrilevante,irrilevante
1093,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 11:18:00,DerrickNAE3,30-07-2013,9154.0,'Cioè il sindaco di Torino vuol farmi comprare auto a benzina?',"In alcune metropoli europee il diesel è demonizzato per chissà quali oscuri motivi che ancora non conosciamo realmente e Torino, città informata, purtroppo s' adegua... ",irrilevante,irrilevante,irrilevante,irrilevante
1094,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 12:55:00,AlexMi,4-04-2004,24773.0,'Porsche a gasolio Non doveva mai esistereMai',"Neppure ibride, con 2-300 kg di zavorra da portarsi sulle spalle.I consumi reali di una ibrida a velocità autostradali sono quelli di un benzina, cioè alti rispetto al diesel.Tutto un bluff, ora devono fare business così. ",neutro,irrilevante,irrilevante,irrilevante
1095,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 13:45:00,labrie_it,6-11-2007,31108.0,"""In alcune metropoli europee il diesel è demonizzato per chissà quali oscuri motivi che ancora non conosciamo realmente e Torino città informata purtroppo s' adegua""",dare la colpa a chissà quali complotti massonici non mi sembra la soluzione. i programmi dei partiti sono online. il programma del partito di riferimento del sindaco della mia città è quello. dappertutto. io almeno posso dire di non averla votata. ,irrilevante,irrilevante,irrilevante,irrilevante
1096,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 15:15:00,tretrecinque,12-11-2007,13828.0,"' sono soltanto preoccupato per eventuali blocchi della circolazione relativi alle diesel e poi credo che molti le acquistino senza un necessario bisogno' ""Corretto ma c'é anche chi acquista diesel consciamente perché considerate percorrenze e tipologie di percorsi ha un rendimento effettivamente migliore Secondo me questo terrorismo psicologico che stanno facendo per demonizzare il diesel é più per logiche di mercato che non per reali esigenze di abbattere l'inquinamento""","Questa è la logica che spinge molti a cambiare un'auto diesel per utilizzo cittadino in favore del benzina.C'è anche la logica legata alla massa del veicolo, per spostare 20 quintali a trazione integrale in maniera decente ci vogliono almeno 400 Nm di coppia, quindi un diesel è più adatto di un benzina.Per andare a lavorare ho una Panda 1.3 mjet 95 cv, cammina parecchio più di una 1.2 a benzina e consuma parecchio meno, è una euro 6b, cosa volete che emetta? Sono veramente ridicoli, ecologisti di facciata. ",positivo,irrilevante,irrilevante,irrilevante
1097,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-3,24-02-2018 15:19:00,Manu78,28-11-2015,1348.0,'dare la colpa a chissà quali complotti massonici non mi sembra la soluzione i programmi dei partiti sono online il programma del partito di riferimento del sindaco della mia città è quello dappertutto io almeno posso dire di non averla votata',"A Genova dagli anni 30 in poi venivano utilizzati per i trasporti pubblici, filobus e tram, fino agli anni 60 quando vennero tolti e sostituiti con gli autobus....... poi si scoprì che la scelta di levarli non era stata azzeccata.Alle volte le scelte delle amministrazioni comunali non hanno un gran filo logico o lungimiranza, anzi prima fanno e poi ragionano sulle conseguenze.Prima di fare blocchi e boicottare uno strumento, industria e amministrazioni dovrebbero, una proporre un’alternativa valida, e l’altra mettere a disposizione dei cittadini dei servizi di trasporto pubblico seri puntuali ed efficienti, ma a me non sembra proprio che questi presupposti vi siano... anzi gli enti di trasporto pubblico, in molti casi sono solo delle voragini senza fondo che inghiottiscono solo soldi e non danno servizi... purtroppo. ",irrilevante,positivo,irrilevante,negativo
1098,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-4,24-02-2018 16:23:00,biondo74,1-06-2006,11184.0,"""Questa è la logica che spinge molti a cambiare un'auto diesel per utilizzo cittadino in favore del benzina C'è anche la logica legata alla massa del veicolo per spostare 20 quintali a trazione integrale in maniera decente ci vogliono almeno 400 Nm di coppia quindi un diesel è più adatto di un benzina Per andare a lavorare ho una Panda 13 mjet 95 cv cammina parecchio più di una 12 a benzina e consuma parecchio meno è una euro 6b cosa volete che emetta? Sono veramente ridicoli ecologisti di facciata""","Non puoi paragonare un 1.3 ad un 3.0mila a livello di emissioni. Magari un macan mosso dal 2.0 tdi 190 cv sarebbe anche logico e forse più venduto.A Bologna comunque tra qualche mese bloccano accesso ztl alle ibride dei non residenti. Si sono accorti, chi lo avrebbe mai detto, che i lavoratori del centro hanno tutti comprato una ibrida, parcheggiandola a gratis sulle strisce blu. L’amministrazione Ha notato che dalle strisce blu mancano parecchie entrate messe a bilancio. Soluzione, che condivido, i non residenti stanno fuori. ",neutro,irrilevante,irrilevante,irrilevante
1099,Bmwpassion,Porsche: addio diesel,https://www.bmwpassion.com/forum/threads/porsche-addio-diesel.326375/page-4,24-02-2018 16:36:00,tretrecinque,12-11-2007,13828.0,'Non puoi paragonare un 13 ad un 30mila a livello di emissioni Magari un macan mosso dal 20 tdi 190 cv sarebbe anche logico e forse più venduto A Bologna comunque tra qualche mese bloccano accesso ztl alle ibride dei non residenti Si sono accorti chi lo avrebbe mai detto che i lavoratori del centro hanno tutti comprato una ibrida parcheggiandola a gratis sulle strisce blu L’amministrazione Ha notato che dalle strisce blu mancano parecchie entrate messe a bilancio Soluzione che condivido i non residenti stanno fuori',"Le auto (tutte) inquinano anche e soprattutto in funzione della strada che fanno, la mia auto parcheggiata in garage per 6 giorni alla settimana, non può inquinare più della tua 2.0 che usi tutti i giorni perchè la mia è 3.0, inoltre è assolutamente impossibile stabilire quanto emetta una ibrida o un'auto a gas, avendo doppia alimentazione, se vado a benzina con un'auto a gas, o se ho la batteria finita inquinerò più dell'equivalente a benzina. ",neutro,irrilevante,irrilevante,irrilevante
