Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Dubbio amletico: meglio la Hyundai i10 o la Volkswagen Up?;https://forum.quattroruote.it/threads/dubbio-amletico-meglio-la-hyundai-i10-o-la-volkswagen-up.109574/;25/03/2017 00:00;MementoMori;;Essendo rimasto a piedi ho necessità di comprarmi una macchina nuova e dopo aver valutato diverse macchine le ultime rimaste in ballo sono queste due. Il problema però è che non so cosa scegliere perché entrambe mi piacciono per certe cose e non mi piacciono per altre. Voi che cosa mi consigliate ? Considerate che io ho cercato macchine in pronta consegna perché appunto sono rimasto a piedi ( ormai è già da un mese in realtà ) e quindi non ho potuto allestirle come avrei voluto per risparmiare magari qualcosina. Per essere precisi vi dico la i10 in questione è in allestimento Login ( versione 2017 ) e di colore bianco mentre la Up ! è in allestimento Move Up ! con colore metallizzato e altre cosine ( del valore di 250€ circa ) per me inutili. Le motorizzazioni sono per entrambe quelle basi ovvero 1.0 66 cv e 60 cv rispettivamente per i10 e Up ! . Il mio dubbio atroce sta nel fatto che costano quasi uguale per la precisione ci sono 500 euro a favore della Hyundai ma con la Up non mi hanno considerato la mia vecchia macchina rotta che magari potrei riuscire a rifilare a qualcun altro ( ma dubito riuscirò mai a farci più di 500 euro che sono infatti quelli che mi ha offerto la Hyundai per prendersela ) . Inoltre un altro problema che non mi aiuta a decidermi è che il finanziamento che hanno entrambe è a tasso 0 con la solo differenza che per la i10 posso finanziare solo in 3 anni non di più e credo abbia il TAEG un pochino più alto. Per estetica in generale ammetto di preferire la i10 però vorrei fare una scelta che vada oltre il semplice gusto estetico. Scusate se mi sono dilungato così tanto Grazie in anticipo per i consigli ;;;neutro;;;;;;;;;;;;
Auto a guida autonoma: sviluppi problemi e potenzialità;https://www.autopareri.com/forums/topic/52742-auto-a-guida-autonoma-sviluppi-problemi-e-potenzialit%C3%A0?&page=13#comments;11/08/2014 17:09;indeciso88;;Ok allora mettiamola così se sono favorevole all'assistenza alla guida sono ancor più favorevole alla guida autonoma ove questa sia tecnicamente possibile ;;;positivo;;;;;;;;;;molto positivo;;
Rivendibilita serie1;https://forum.quattroruote.it/threads/rivendibilita-serie1.107655/page-2;18/12/2016 00:00;arizona77;;Non so a chi ti riferisci. Comunque.... Un' auto perde circa il 50% dopo 3 anni. Per quello di soli 2 avevo postato all' inizio intorno al 40. Ma e' solo un valore generale non un obbligo ;BMW;Serie 1;neutro;;;;;;;;;;;;
Lancia Flavia Cabrio (Topic Ufficiale - 2011);https://www.autopareri.com/forums/topic/44320-lancia-flavia-cabrio-topic-ufficiale-2011?&page=17#comments;01/12/2011 20:01;Regazzoni;;Direi che è una cosa tutta da dimostrare. Questa Flavia è abbastanza superflua ( ma non del tutto inutile ) ma Thema e Voyager non sembrano affatto affossare Lancia. ;Lancia;Flavia;neutro;;;;;;;;;;;;
Nuovo logo Lancia;https://www.autopareri.com/forums/topic/22392-nuovo-logo-lancia?&page=35#comments;31/03/2007 10:48;Betha23;;Ok stamattina non ho proprio un cazzo da fare ( e dovrei rivedermi la tesi :D ) Mi sono imbattutto nel sito francese delal ypsilonsport ( quella di produzione ) ........ bene guardate attentamente il filmatino iniziale........ e noterete una cosa STUPENDA ! http://www.lancia.fr/ypsilon-sport/ La speranza è l'ultima a morire......... continiuamo a dire che il nuovo logo fa skifo ( anche perchè lo fa per davvero ) che forse qualcosa si muoverà ! ;Lancia;;positivo;;;;;;;;;;;;
tagliando truffa;https://forum.quattroruote.it/threads/tagliando-truffa.26463/page-4;21/05/2012 00:00;domycol;"""domycol tu hai gia' fatto fare un tagliando in una officina NON autorizzata? Hai un elenco delle cose da fare o una fattura tanto per capire cosa bisogna dire al meccanico?""";come vedi dalla foto l'auto l'ho appena acquistata intanto ti consiglio di far utlizzare ricambi originali proprio per evitare qualsiasi attaccamento poi in fattura deve essere indicato il codice dei ricambi utilizzati e tutte le operazioni effettuate come indicate dal libretto di uso e manutenzione. ;;;neutro;;;;;;;;;;;;
Online il sito dell'ecobonus per auto elettriche;https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-70.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2;02/04/2019 12:45;bgmastro;;Hyundai latita...;Hyundai;;negativo;;;;;;;;;;;;
Costo fari led serie 1 >2015;https://forum.quattroruote.it/threads/costo-fari-led-serie-1-2015.110754/;03/06/2017 00:00;pellenik91;;Buongiorno ho acquistato una 118d msport blu estoril ( semplicemente stupenda ) l'unica pecca è che non ha gli xeno/led ma gli alogeni essendo una macchina importata ( in germania hanno altre configurazioni ) . Stavo pensando visto anche il prezzo di acquisto vantaggioso di sostituire i fanali alogeni normali con quelli a xeno/led ho provato a cercare un po su internet ma nno riesco a capire se ci sia una variante a led e una a xeno oppure una unica led diurni e xeno. Il costo del faro singolo si aggira sui 500€ x 2 più lavoro costo totale secondo voi ? Poi visto che gli alogeni non mi servono secondo voi quanto riesco a farci vendendoli ? Secondo voi ne vale la pena ? ;BMW;Serie 1;positivo;;;molto positivo;;;;;;;;;
Iniettore benzina su musa ecochic;https://forum.quattroruote.it/threads/iniettore-benzina-su-musa-ecochic.100561/;24/11/2015 00:00;pi_greco;;Mi si è guastato un iniettore benzina costo 180+IVA... il meccanico consiglia di andare a GPL un giorno a settimana cosa che facevo con i vecchi impianti ( in realtà prima finivo il pieno a GPL e poi camminavo un po' a benza... con il nuovo impianto mi disse che non era più necessario del resto l'auto fa una decina di avviamenti a freddo ogni giorno e quindi specie nella stagione fredda un po' gira a benzina... 'sta cosa non mi torna qualcuno ha esperienze in merito ? ;Lancia;Musa;neutro;;;;;;;;;;;;
Progetto Valore Volkswagen calcoli;https://forum.quattroruote.it/threads/progetto-valore-volkswagen-calcoli.119519/;22/11/2018 00:00;renatom;'Ciao a tutt ho appena acquistato una nuova Volkswagen ma mi sono venuti dei dubbi per quando riguarda il finanziamento offerto ovvero progetto valore Volkswagen (in poche parole quello che dopo 3 anni decidi se tenerl restituirla o cambiarla). vi spiego di seguito come si compone. Prezzo d’acquisto: 24.000 € Anticipo: 4.000 € 35 rate da 357 € Valore futuro garantito: 11.139 Ora sommando questi importi la macchina la pagherei 27.634 € corretto? Togliendo dal prezzo d’acquisto l’anticipo e il valore futuro garantito rimangono 8.861 che è l’importo che dovrebbe essere finanziato in 35 mesi. Facendo il numero di rate per l’importo delle rate proposto esce un totale 12.495 €. Volete dirmi che in 35 rate si prendendo interessi per 3.634???? Il tasso proposto è del 99... mi sembra assurdo. Senza contare il fatto che nel caso volessi tenermi la macchina quel valore futuro garantito dovrei ri-finanziarlo e ri-calcolarci il tasso. Vi prego aiutatem sto sbagliando io!?';Non puoi togliere il valore futuro che sarebbe una maxi rata finale. Su quello devi pagare 3 anni di interessi. ;Volkswagen;;neutro;;;;;;;;;;;;
Consumo olio eccessivo A4 2.0 av TFSI 211 stronic;https://forum.quattroruote.it/threads/consumo-olio-eccessivo-a4-2-0-av-tfsi-211-stronic.40607/;12/11/2010 00:00;flankker66;"Mi dispiace dta dopo ti faro' sapere della mia.... ... Vedrai che la tua andrà bene....dopotutto se non consumasse olio...ti direi che il motore è fantastico Ieri ho fatto 450km in autostrada...velocità di crociera 140/170 ( ero in Germania).....consumo finale 10.8 km/lt....il mio 3.0TDI precedente non avrebbe fatto meglio in termini di consumo carburante. ""Mi dispiace dta dopo ti faro' sapere della mia.... """;vabbè ma con quello che costa l'olio motore hai speso sempre troppo :lol: battute a parte mi sa che quelli sono i consumi del cdb e non quelli reali. la golf gti che ha un motore molto simile ed è assai +leggera ha consumato di + nelle prove di 4r. ed inoltre un 3.0tdi va decisamente + forte. è comunque indubbio che il codesto motore è probabilmente il migliore della categoria. non seguirei il consiglio di lorenzo per prendere un aspirato bmw a cui servono 3 litri per avere prestazioni simili :twisted: 8 ) tornando al tuo caso se audi ti snobba o ti manda avanti all'infinito col chiaro scopo di raggiungere la fine garanzia....sai come fare. un saluto ;Audi;A4;neutro;;;;;;;molto positivo;;;;;
Provata Toyota C-HR;https://forum.quattroruote.it/threads/provata-toyota-c-hr.107824/;26/12/2016 00:00;Maurizio XP;'in effett la Niro è sicuramente una buona macchin ma come design sembra già vecchio 10 anni. si Maurizi la C-HR ha lo stesso sistema e la stessa nuova piattaforma della Prius 4 quando invece la Auris ha lo stesso sistema della Prius 3 ! quello che uno po notare nel sistema Prius3/Auri che al inizio della frenata rigenerativa sembra a non avere decellerazione...e solo dopo qualche instanti comincia farsi sentire. nella Prius4 questo non ho notat ma sinceramente non ho fatto caso se forse cambiato. comunque conviene lasciare abbastanza spazio tra la macchina davvant se n la frenata rigenerativa non si riesce sfruttare al meglio. chi invece presta attenzione alle tre cose fondamentale del ibrido Toyota riesce strappre consumi davvero bassi. 1.) dimenticare nella guida che il sistema po partire anche in solo elettrico. 2.) lasciare il accelleratore molto primo (veleggiare) 3.) frenare molto legero per usare solo il generatore e non la frenata normale. insomm guida eco che porta anche su modelli normali un certo risparmio di carburante...ma con il sistema ibrido Toyota è proprio rilassante e di sua natura.';Ti ringrazio della conferma sulla piattaforma tecnologica utilizzata dalla CH-R. Come ho scritto prima a me non interessa uno stile di guida orientato alla riduzione dei consumi quindi i pareri che esprimo sono quelli di un utente che si interessa principalmente degli aspetti di guidabilità del sistema e per quanto riguarda il discorso della frenata il progresso rispetto alla auris è decisamente sensibile e apprezzabile. Per me ( così come per altri ) questo aspetto era decisamente sgradevole e sono contento che ora sia sparito. Un'auto come la C-HR probabilmente si sarebbe meritata anche una potenza maggiore da parte del termico per essere stata in grado di sprigionare maggiori prestazioni probabilmente il 2.5 del rav4 è troppo pesante/ingombrante tuttavia una maggiore potenza avrebbe incontrato il gusto di persone come me. ;Toyota;CHR;positivo;;;;positivo;negativo;neutro;;;;;;
Honda Civic Type R;https://forum.quattroruote.it/threads/honda-civic-type-r.91099/page-4;23/10/2014 00:00;elancia;"albelilly ha scritto: elancia ha scritto: albelilly ha scritto: elancia ha scritto: albelilly ha scritto: Ma quanto è difficile farsi capire... :?... Prova con questa :... buone quelle con Il Parmigiano e gli spinaci !... ... Ti quoto in pieno ...ed in ripieno. :-o... bh mi a piacere che almeno in materia di gusti... culinari... siamo concordi ! ... Azz! e io che speravo in un post con ""roba fresca"" sulla CTR! :cry: ... a parte le frittate agli spinaci niente di nuovo all'orizzonte :lol: ' albelilly ha scritto: elancia ha scritto: albelilly ha scritto: elancia ha scritto: albelilly ha scritto: Ma quanto è difficile farsi capire... :?... Prova con questa :... buone quelle con Il Parmigiano e gli spinaci !... ... Ti quoto in pieno ...ed in ripieno. :-o... bh mi a piacere che almeno in materia di gusti... culinari... siamo concordi ! ... Azz! e io che speravo in un post con ""roba fresca"" sulla CTR! :cry: ' elancia ha scritto: albelilly ha scritto: elancia ha scritto: albelilly ha scritto: Ma quanto è difficile farsi capire... :?... Prova con questa :... buone quelle con Il Parmigiano e gli spinaci !... ... Ti quoto in pieno ...ed in ripieno. :-o... bh mi a piacere che almeno in materia di gusti... culinari... siamo concordi ! ' albelilly ha scritto: elancia ha scritto: albelilly ha scritto: Ma quanto è difficile farsi capire... :?... Prova con questa :... buone quelle con Il Parmigiano e gli spinaci !... ... Ti quoto in pieno ...ed in ripieno. :-o ' elancia ha scritto: albelilly ha scritto: Ma quanto è difficile farsi capire... :?... Prova con questa :... buone quelle con Il Parmigiano e gli spinaci !... ' albelilly ha scritto: Ma quanto è difficile farsi capire... :?... Prova con questa : 'Ma quanto è difficile farsi capire... :?'";Per ora. :hunf: :thumbup: ;Honda;Civic;positivo;;;;;;;;;;;;
Ho Visto La Nuova Clio!;https://www.autopareri.com/forums/topic/15285-ho-visto-la-nuova-clio?&page=6#comments;29/09/2005 03:00;CarroccioMan;;"Le prime che escono sono sempre le più curate e seguite. Ovviamente rischi di trovare qualche ""pecca"" tipica del nuovo. A processo affidabile già iniziano a decurtare anche dopo pochi mesi. Comunque se avessi una Rolls che mi fotte una lampadina anabbagliante ogni 1-2 settimane ( 3-400 km ) mi girerebbero le palle e neanche poco. Comunque dopo 2 anni e aver sentito dire è normale alla fine un'altra officina a 450 km da casa ( ero in ferie ) mi dice: c'è una modifica di un filo da 20 € che risolve il problema. Detta fatta stop lampadine bruciate. Ma da quel cafone Fiat a casa mia manco morto ci passo a dirglielo. ";Renault;Clio;neutro;;;;;;;;;;;;
"Lamborghi Murcielago LP640; distrutte in prova le prime 2";https://www.bmwpassion.com/forum/threads/lamborghi-murcielago-lp640-distrutte-in-prova-le-prime-2.26184/;13/08/2005 00:00;Cosmic;;Basterebbe un incidente con a bordo un tester professionista per fare notizia ma qui la cosa ha dell'incredibile. Le prime 2 Murcielago LP640 sono andate distrutte in strade aperte al pubblico durante dei trasferimenti svolti da piloti professionisti. La prima ha perso il controllo finendo sul rail e capottandosi: Per la seconda incidente ancora più grave: l'auto è finita contro un albero e ha preso fuoco. Per il pilota gravi ustioni: Ovviamente si sa troppo poco di questi incidenti ma il sospetto di qualche grave difetto viene considerato che alla guida c'erano professionisti ;Lamborghini;Murcielago;neutro;;;;;;;;;;;;
Saluto iniziale;http://www.porschemania.it/discus/messages/22971/494798.html?1265917195;10/02/2010 22:00;fabioisp;;benvenuto in Pimania;;;neutro;;;;;;;;;;;;
Chi sono? Mi presento;https://forum.quattroruote.it/threads/chi-sono-mi-presento.13/page-15;15/11/2009 00:00;gianko1982;""" Ciao a tutti ! Nuovo iscritt felice d'essere tra voi con la mia FABIA 1.4 del 2006! Fabry""";Un benvenuto al cumenda anche da parte mia ! Miranda ( il presidente ) ha ragione scrivici qualcosina in più di te di dove sei se sei fidanzato e cosa ancoora più importante se la tua morosa ha delle amiche ;Skoda;Fabia;neutro;;;;;;;;;;;;
Kia Sportage (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=350#comments;18/03/2011 14:38;roma70;;Se in rubrica x esempio ai alberto fai rubrica Alberto ti chiede conferma dici si e parte la chiamata ;Kia;Sportage;neutro;;;;;;;;;;neutro;;
500L  brutte nuove;https://forum.quattroruote.it/threads/500l-brutte-nuove.119505/page-5;26/11/2018 00:00;NEWsuper5;'La mia compagna ne è stata entusiast per lei potremmo subito comprarne una. Io? be indubbiamente ha i suoi vantagg ma non sono ancora pronto per vetture cos amo troppo le coupè e le sportive in genere. Chiss tra 10 ann a Dio piacendo...............';Tu la ribalteresti dopo un mese ;FIAT;500L;neutro;;;;;;;;;;;;
CRV III- Frizione slitta in ripresa con marce alte dopo 43000 km!!!;https://forum.quattroruote.it/threads/crv-iii-frizione-slitta-in-ripresa-con-marce-alte-dopo-43000-km.43596/page-5;02/03/2015 00:00;eminem2;;Anche a me intorno a quel chilometraggio è stato effettuato il cambio olio del differenziale. Inizio a pensare che sia stato proprio quello a causare il problema alla frizione. ;Honda;CRV;negativo;;;;negativo;;;;;;;;
Fifth Gear - Alfa Romeo 159;https://www.autopareri.com/forums/topic/22764-fifth-gear-alfa-romeo-159?&page=6#comments;27/03/2007 19:47;andre;;Pretendi troppo Martin..... ;Alfa Romeo;159;neutro;;;;;;;;;;;;
Consiglio olio 986;http://www.porschemania.it/discus/messages/502415/614283.html?1366397154;19/04/2013 12:08;sigboris;;per il kit terzo radiatore ci sono ricambisti che ti fanno il 30% di sconto su listino. Ag motorsport ricambi porsche da brescia ecc.;Porsche;Boxster;neutro;;;;;;;;;;;;neutro
Mercedes-Benz SL 2012;https://www.autopareri.com/forums/topic/45500-mercedes-benz-sl-2012?&page=2#comments;13/12/2011 19:54;Popy;;La parte che non mi convince proprio è quella calandra con quello stemma così grande e sproporzionato. Mi sembra quasi un muso di quei grossi pick-up americani. Promosso il posteriore buono l'interno. ;Mercedes-Benz;SL;neutro;;positivo;neutro;;;;;;;;;
Fiat Bravo (Topic Ufficiale - 2007);https://www.autopareri.com/forums/topic/23380-fiat-bravo-topic-ufficiale-2007?&page=70#comments;05/04/2007 09:08;Fobello;;pensa un po essere fiattari che botta di culomb ;FIAT;Bravo;neutro;neutro;;;;;;;;;;;
Consiglio a tutti di Non comprate la Fiat panda natural power;https://forum.quattroruote.it/threads/consiglio-a-tutti-di-non-comprate-la-fiat-panda-natural-power.111766/;16/08/2017 00:00;fraTURBOnumberone;"""Se leggete bene...il motore incriminato non è il classico 4 cilindri ma il 2 cilindri ovvero il bicilindrico 0.9 TwinAir turbo da 85CV. Se dice che la turbina si rompe ogni 40.000Km immagino si sia rotto dopo i 2 anni di garanzia: poi non mi stupisco più che la FIAT abbia dato l' ennesima risposta a cacchio quello che mi stupisce è che non sia ancora fallita.""";à prima di fallire la fiat dovrebbe fallire vw ;FIAT;Panda;neutro;neutro;;;;;;;;;;;
brera in pista..;https://www.bmwpassion.com/forum/threads/brera-in-pista.12267/page-11;22/11/2004 00:00;Roger84;"chi dice che e' brutta e anonima.......beh.......di macchine capisce un azzo........... Non capirò un ca** ma a parte il muso non mi entusiasma per nient poi aspetto di vederla dal vivo per dare un giudizio definitivo. Comunque commenti come questi.....va b lasum perd ""chi dice che e' brutta e anonima.......beh.......di macchine capisce un azzo........""";@320 CD M: Va bhè se sali sulle progression 1.9 115cv con le borchie ci credo.... E' come guidare una 318... Non è che sia il massimo se provi un bel 2.0 t.s. o un 3.2 fa impressione... Anche il 2.4 M-Jet della 156 rende tantissimo... Poi se continui a vi;Alfa Romeo;Brera;neutro;;;;;positivo;;;;;;;
Mondiale F.1 - GP del Messico  2018;https://forum.quattroruote.it/threads/mondiale-f-1-gp-del-messico-2018.119013/page-4;26/10/2018 00:00;pilota54;"""In realta' Pirelli ha fatto cio' che gli e' stato chiesto (non so se dalla federazione o dai proprietari della F1). Peccato e' stata persa un'occasione per semplificare. Per m se avessero puntato a sole 3 mescole effettiv portandone solo 2 per gara sarebbe stato molto meglio.""";Per me l'ideale sarebbe 4 mescole perchè occorre tenere conto della forte varietà di asfalti e di temperature esterne. ;;;neutro;;;;;;;;;;;;
audi S5;https://www.bmwpassion.com/forum/threads/audi-s5.37201/page-8;23/08/2004 00:00;mamo;;le macchine devi giudicarle oltre il motoredel tuo elenco la bmw o sta davanti oppure sta in pratica alla pari anche con meno cv ;BMW;;positivo;;;;;positivo;;;;;;;
Per AndreaFlanaghan;https://forum.quattroruote.it/threads/per-andreaflanaghan.73078/;08/01/2013 00:00;Mauro 65;"""Ciao Michel scusa ma non ho seguito il forum sotto natale ;-) Comunque la V50 ormai penso si stia godendo la seconda vita nei paesi dell'est (un po' mi dispiace). Al suo posto è arrivata una V60 D3 (163cv) Kinetic (in realtà accessoriata come una momentum tranne che per i cerchi da 16) manuale.""";Uheilà allora alla fine sei rimasto fedele a Volvo Come ti trovi ? ;Volvo;V60;neutro;;;;;;;;;;;;
prezzo della vostra leon;https://forum.quattroruote.it/threads/prezzo-della-vostra-leon.91750/;27/10/2014 00:00;jopeps228;;capiamo come si comportano i concessionari... ;Seat;Leon;neutro;;;;;;;;;;;;neutro
Che ne pensate della nuova Audi A5 turbodiesel?;https://www.bmwpassion.com/forum/threads/che-ne-pensate-della-nuova-audi-a5-turbodiesel.37292/;28/06/2006 00:00;xluigi;;GASOLIO DA RECORD Quanto ai diesel tra i motori disponibili al lancio ci sarà il 3.0 TDI turbodiesel V6 da 240 cv con 550 Nm di coppia massima velocità massima di 250 km/h e un tempo di accelerazione 0-100 km/h di soli 5 9 secondi. Il tutto con una percorrenza media di 13 8 km/l. ;Audi;A5;positivo;;;;;molto positivo;positivo;molto positivo;;;;;
Vista e provata alfa 159;https://www.bmwpassion.com/forum/threads/vista-e-provata-alfa-159.15376/page-17;13/07/2004 00:00;Vegeta330;"Secondo te l'X3 riuscirebbe a strappare gli stessi tempi se non trasferisse la trazione tutta dietro in alcune situazioni?... xkè ke tempi strappa l' x3?????? nn quoto una mazza "" Secondo te l'X3 riuscirebbe a strappare gli stessi tempi se non trasferisse la trazione tutta dietro in alcune situazioni?""";eggià però le producono 2 costruttori a noi noti l'alfa non ci arriva a queste piccole cose anche perchè un alfista non le apprezzerebbe/capirebbe ;Alfa Romeo;159;neutro;;;;;;;;;;;;
Volvo XC40 2018;https://www.autopareri.com/forums/topic/63741-volvo-xc40-2018?&page=3#comments;17/09/2017 05:46;doppiorene;;"...l'altro giorno ho visto la Compass bianca del mio ""socio"". Una bella macchina con linea piacevole e rassicurante. Avendo lui una 50ina d'anni mai avrebbe preso questa Volvo in quanto troppo giocattolosa e destinata a essere presa ( dagli altri ) solo per seguire la ""moda"" del momento. Ho il timore che stavolta gli svedecinesi abbiano fatto un passo in avanti troppo lungo. A meno che le intenzioni siano di intercettare la clientela giovane+modaiola ma dubito ci riescano in maniera consistente. ";Volvo;XC40;negativo;;;;;;;;;;;;
22 skydiesel automatico;https://forum.quattroruote.it/threads/2-2-skydiesel-automatico.85158/page-3;12/05/2015 00:00;andreabrus;;Perfetto ragazzi .. monitorizzo altri 2 o 3 giorni facendo una bella relazione in cui mi segno ogni quanti km parte questo sistema di rigenerazione .. poi andrò in concessionaria chiedendo che sistemino il sensore e che mi dicano se l'auto è tra quelle coinvolte oppure no sul richiamo dell'albero a camme ecc ecc ecc .. Se arrivassi a 16 km/litro sarei già contento 11-12 invece è proprio la morte ! Attached files /attachments/1950200=44484-002.jpg /attachments/1950200=44483-006.jpg ;Mazda;;neutro;;;;;;;;;;;;
NUOVA IGNIS;https://forum.quattroruote.it/threads/nuova-ignis.108121/;17/01/2017 00:00;baffosax;;Le prime lettere sono il produttore ma lo stabilimento di produzione ed il logo è fra la 4-e 11 lettera o cifra la mia è francese ed inizia con VF come tutte le Francesi ma è prodotta in repubblica Ceca o giù di li- NZTGT http://assicurazioneauto.soswiki.com/numero-telaio-codice-vi qua c'è un vin decoder https://vindecoder.eu/ ;Suzuki;Ignis;positivo;;;;;;;;;;;;
FPT - 2.2 Multijet II 2015;https://www.autopareri.com/forums/topic/58516-fpt-22-multijet-ii-2015?&page=12#comments;19/06/2015 10:54;lukka1982;;É incerto l'utilizzo del V6 su 952 ma su é E sedan e i CUV vi é certezza invece. ;FIAT;;neutro;;;;;;;;;;;;
Renault Clio III Facelift (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/32353-renault-clio-iii-facelift-topic-ufficiale-2008?&page=40#comments;17/11/2009 08:21;avataricky;;Ho la 75 cv a gpl. I rapporti del cambio sono identici alla 100 CV ? Magari è solo la mia impressione oggi tiro bene la quarta almeno mi rendo conto se è veramente corta. Comunque oggi sui tappetini ho trovato una vite con rondella. Chissa da dove è uscita mi tocca ispezionare tutto............... ;Renault;Clio;neutro;;;;neutro;;;;;;;;
AGGIORNAMENTO PER DIESEL GATE;https://forum.quattroruote.it/threads/aggiornamento-per-diesel-gate.107802/page-2;19/03/2017 00:00;A-80;;In casa l'abbiano fatta su un 1.6 tdi ( dove fisicamente aggiungono un pezzo in più zona debimetro ) e per ora nessun riscontro ne in un senso ne nell'altro ;Volkswagen;;neutro;;;;;;;;;;;;
Misure pneumatici skoda octavia 1.6 tdi;https://forum.quattroruote.it/threads/misure-pneumatici-skoda-octavia-1-6-tdi.114380/page-2;07/02/2018 00:00;gnpb;;Immagino che la ragione ce l'abbia il decreto lo hanno fatto apposta... Però personalmente cercherei di far aggiornare il libretto direttamente dal conce altrimenti bisogna perdere mezza giornata in motorizzazione passando tra i vari sportelli per fargli capire che vuoi solo la trascrizione sul libretto delle misure già omologate per il tuo modello. Anni fa lo dovetti fare per una auto comprata usata nella quale nessuno si era accorto ( per 7 anni ) che le gomme montate di serie non erano riportate a libretto. Non è stato facile convincere quelli della motorizzazione che la misura per il mio particolare modello era quella montata e lo sbaglio era sul libretto ma alla fine quando li ho finalmente convinti a controllare le carte ( era il 1990 ) ce l'ho fatta... ;Skoda;Octavia;neutro;;;;;;;;;;;;neutro
Qualità della produzione del marchio italiano.;https://www.bmwpassion.com/forum/threads/qualit%C3%A0-della-produzione-del-marchio-italiano.23621/;13/09/2004 00:00;Emiliano;'di bmw sfigate invece non se ne sentono ma e neanche di ferrar http://www.autoblog.it/post/3427/la-ferrari-scaglietti-di-popescu-che-brucia';"Leggendo su di un forum che riguarda le vetture del marchio Italiano in particolare la casa produttrice Alfa romeo era presente la testimonianza in un post inserito da una persona possessore di un'Alfa 147 del Luglio 2005 che valutanto la vettura nella sua qualità a giudicare dai difetti elencati sembra essere molto scarsa a questo proposito ho deciso di istituire questo post per parlare della produzione di questo marchio di cui molti utenti possiedono le relative vetture elogiando caratteristiche tecniche e prestazionali che dal mio punto di vista sono pressochè molto scarse e di basso livello. Le persone che fanno dei sacrifici per acquistare una vettura affidando al marchio italiano in questo caso Alfa non credete che dovrebbero avere maggiore disponibilita da parte dei centri di assistenza per effettuare manutenzione che a questi livelli assume il termine di straordinaria e non ordinaria non possono ricevere un trattamento simile ed essere delusi da tali vetture. Vorrei sapere se nelle note Fabbriche italiane quindi nella relativa catena di montaggio gli operai pensano a mangiare un panino e bere Barili di Birra oppure a costruire delle macchine. Per non discutere poi del servizio prestato dai centri di assistenza del relativo marchio. Vi riporto il testo della testimonianza e lascio al voi il giudizio. ""Ciao come alcuni di voi sanno la mia 147 ( luglio 2005 ) accusa continui problemi di varia natura e praticamente ogni settimana si aggiungono in continuazione nuovi problemi che si sommano a quelli molti che l'assistenza non riesce a risolvere. Purtroppo la mia 147 in pochi mesi è stata in officina molte volte per: - sostituzione cavo spiralato ( 1 sostituzione 3 interventi - problema non risolto ) - fissaggio finestrino ant sx ( 3 interventi - problema non risolto ) - cambio rumoroso ed impreciso ( 5 interventi 2 lubrificazioni 1 leveraggi sistemati - problema non risolto ) - frizione che strappa ( 2 interventi 1 sostituzione problema parzialmente risolto: la frizione slitta un po' ) - motore rumoroso ( punterie e fischi ) e perdita del tiro ( 2 interventi 1 regolazione di una valvola - problema risolto e ripresentatesi ) - rumore posteriore ( 2 interventi 2 registrazioni portiere posteriori ) - moquette lato guidatore gonfia ( 1 intervento: irrisolvibile ) - radio e cd imprecisi ( 1 intervento: da spedire a Blaukpunt rinunciato ) - direzionalità dello sterzo imprecisa grosse difficoltà su strade non lisce ( intervento del gommista poi della concessionaria - problema non risolto ) - centralina finestrini ant sx rovinata esteriormente ( 1 intervento 1 sostituzione ) - sedile guidatore che si muove ( ! ! di lato ! ! ) e cigola ( 3 interventi ) - impurità conta chilometri ( 1 intervento ) *** interventi programmati per martedì 18 ( oltre ad alcune cose non risolte ) *** - guarnizione tetto dx che sta venendo via - sassolini che portano via la vernice sul passaruota post sx tra passaruota e portiera aggiungo che i sedili sono stati rivestiti ""male"" perchè si vede il taglio del tessuto ( che quindi non è rimboccato ) eppoi fa rumore il rivestimento del sedile guidatore e che sto notando che da dietro c'è un nuovo rumore da dx ( forse dalla pinza freno ? ) Sommiamo scazzi ferie e tempo perso e che domani andrò in un altro centro assistenza per far fare altre verifiche ... stasera magari mando una mail all'Alfa che ne dite ? Sono stato in DUE centri assistenza. Buona giornata ! "". ";Alfa Romeo;147;negativo;molto negativo;;;negativo;;;;;;;negativo;negativo
166 30 V6;https://www.bmwpassion.com/forum/threads/166-3-0-v6.34350/page-4;22/11/2004 00:00;Roger84;'noi chi??? t ricordi che hai 2 fiat fino a prova contraria....';perchè prendete i dati dichiarati ? ? le prove reali bisogna guardare....e cmq roger parlo di 166 e serie 5..non di serie 3....ok ? ? ? ;Alfa Romeo;166;neutro;;;;;;;;;;;;
Kia Sportage - Ordini e tempi di consegna;https://www.autopareri.com/forums/topic/41594-kia-sportage-ordini-e-tempi-di-consegna?&page=138#comments;26/04/2011 09:51;gmonte;;La consegnano un pezzo alla volta da montare ;Kia;Sportage;negativo;;;;;;;;;;;;
