Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Colonnina EVAD Fast Municipio Sant'Ilario d'Enza RE Piazzale Eugenio Curiel,https://www.forumelettrico.it/forum/topic1540.html?sid=9b3d6660a00250109c0902db2fb0b90b,2017-09-27 10:08:00,selidori,,"Come già detto tante volte: FATE LA TESSERA. E' gratis sia farla che il mantenimento e costa molto meno anche al kWh ( che viene fatturata ogni 2 mesi ma solo se raggiungete i 30euro ) . Inoltre A BREVE LA LEVERANNO ma se la fate oggi per 3 anni siete a posto ( e se non la usate non pagate niente ) .Io vi sto avvisando...Comunque sant'ilario a me la danno con installata e funzionante eccola ( c'e' da fidarsi lo so... ) : 6318a9fa-571b-40f7-82d1-7b6ae163c973.jpg ( 66.86 KiB ) Visto 1316 volte <img alt=""6318a9fa-571b-40f7-82d1-7b6ae163c973.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=2350&amp sid=b3fb5fad0ffc96dad262d5690582cd95""/>",,,,,,,,,,,,,,
Lexus LF-A,https://www.bmwpassion.com/forum/threads/lexus-lf-a.43519/,2004-07-18 00:00:00,Melo,,True to the concept Finally here it is. For the first time without disguise the V10 powered Lexus LF-A prototype driving is its rounds at the Nürburgring. It’s close to the concept as we all expected with just some minor changes. The official debut will probably be at the Car Show in Frankfurt during September. In the meantime the guys at Lexus will continue testing and fine tuning suspension and handling. With photos of the Honda NSX mule surfacing a little while ago Lexus probably wanted to let the readers of car magazines across the globe have a glimpse of the LF-A instead of the NSX mule. The Japanese super-car war has just started beware of the Ninjas. ,,,,,,,,,,,,,,
Cambio macchina,https://forum.quattroruote.it/threads/cambio-macchina.115542/,2018-03-21 00:00:00,paulein118,,cosa ti piace della tua BMW ? Se ti piacciono lo sterzo e la dinamica di guida passa a 118 ( se riesci ZF8 ) se ti piacciono il comfort o optionals da premium puoi passare a Q2. ,,,,,,,,,,,,,,
una 343 SMG2,https://www.bmwpassion.com/forum/threads/una-343-smg2.19157/,2003-11-20 00:00:00,Luca318,,Si forse già la conoscete visto che è sul mercato in parallelo con M3 prende la sua meccanica con una carrozzeria retrò ma molto carina e prestazioni da urlo visto la leggerezza .......... Si parla della Wiesmann MF3http://www.auto.cz/ ? uid=404de038d8d7c ,,,,,,,,,,,,,,
Nissan Micra Facelift 2013,https://www.autopareri.com/forums/topic/51849-nissan-micra-facelift-2013?&page=5#comments,2013-11-18 20:10:37,Walker,,In effetti è piuttosto altina la media... Però certo se l'ambiente è il traffico torinese se si viaggia sempre tra semaforo/rotonda trafficata e semaforo/rotonda trafficata e se poi ci si fanno accelerazioni-frenate discontinue sostanzialmente il motore opera al 90% tra pedale destro abbassato e macchina ferma al minimo... è un attimo ottenere consumi indecenti imho. Aggiungi che è pure nuova nuova... ,,,,,,,,,,,,,,
Suggetimento miglioramento prestazioni Focus 1.8 TdCi,https://www.autopareri.com/forums/topic/27747-suggetimento-miglioramento-prestazioni-focus-18-tdci,2008-03-18 15:38:46,Padrino,,:b35 ho capito va ci schiaffo una buona centralina e non se ne parla più... tanto l'auto non ce l'ho immatricolata in italia... ,,,,,,,,,,,,,,
Rapporto affidabilità tedesco,https://www.autopareri.com/forums/topic/6567-rapporto-affidabilit%C3%A0-tedesco,2004-05-03 15:19:10,Il Ragno,,Io do un peso relativo a simili pseudo classifiche spesso sono il tramite pubblicitario di case automobilistiche ! ,,,,,,,,,,,,,,
mi mancherà,https://forum.quattroruote.it/threads/mi-mancher%C3%A0.121754/page-2,2019-04-02 00:00:00,pi_greco,'Attendo con una certa impazienza la pioggi per vedere come va sul bagnato. Per or su asciutt fermo restando che bisogna correggere lo sbilanciamento delle masse (* non posso dire che tenga più del vecchio scaldawurst.',Sul bagnato un effetto determinante lo hanno le coperture come perfomance come dinamica neutra o sotto o sovrasterzante dipende principalmente dal mezzo ma anche dal carico e relativa distribuzione oltre che dallo stile di guida... ,,,,,,,,,,,,,,
Bmw serie 1 2019 : l'abbandono della TP è una tragedia?,https://forum.quattroruote.it/threads/bmw-serie-1-2019-labbandono-della-tp-%C3%A8-una-tragedia.110592/page-9,2017-05-25 00:00:00,TLG80,'A mi scusi... devo aver saltato qualche lezione a catechismo. ',Fiat è un'auto comune e l'errore di Fiat è stato quello di annacquare pure Alfa e Lancia. ,,,,,,,,,,,,,,
Montecarlo 2014......,http://www.porschemania.it/discus/messages/492693/680939.html?1393870408,2014-03-02 19:29:00,speedmaster90,,grazie Mauro ottima spiegazione tecnica delle versioni da te testate nelle varie occasioni in pratica era questo che volevo sentirmi dire e mi sembra di aver intuito che prediligi la rs per la sua agilita',,,,,,,,,,,,,,
"Octavia RS con cerchi RS6 18"" --FOTO--",https://www.bmwpassion.com/forum/threads/octavia-rs-con-cerchi-rs6-18-foto.44905/page-5,2003-10-22 00:00:00,pintu.80,'x Pintu: tieni conto che mi hanno fatto anche un bel 18% di sconto...',Io no perchè alla fine sono la stessa macchina solo che la Octavia è ancora un modello fresco e ben dotato e costa decisamente meno ( a parità di dotazione ci sono circa 10000€ in meno per la Skoda ) Di avere quattro anelli sul cofano mi frega relativamente poco io guardo il rapporto qualità/prezzo che sulle Skoda in particolare è eccellente.Poi se si parla di rivendibilità ok si svalutano perchè l'italiano medio preferisce altra roba ma non credere che un'A4 *vecchia* sia tanto più rivendibile... ,,,,,,,,,,,,,,
Fiat Punto su 4R,https://www.autopareri.com/forums/topic/15922-fiat-punto-su-4r?&page=6#comments,2005-10-06 01:46:32,oceano82,,io ho da 4 anni una punto seconda serie è le plastiche non si sono per nulla usurate sono resistenti certo non sono di ottima qualità ma non mi sembra che le dirette concorrenti siano migliori su questo. un mio amico ha una yaris tanto elogiata ma le plastiche della plancia secondo me sono peggiori solo quelle della polo sono migliori ma non sono al tatto morbide e poi è una macchina che costa 2-3euro in più ! ,,,,,,,,,,,,,,
Alfa Romeo Giulia 2016,https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=928#comments,2016-09-04 12:33:53,TonyH,,Eh magari se non ci capisci chiedi delucidazioni sul parere anziché trarre conclusioni che sono più lontane di Plutone dal sole rispetto al pensiero espresso. ,,,,,,,,,,,,,,
Gomme,http://www.porschemania.it/discus/messages/502415/365601.html?1210795196,2008-05-04 10:58:00,dedo,,"Giustissimo Sas\xe0. Se hai un po' di pazienza trovi quelli giusti: io ho trovato quelli da 18"" per le termiche della 997 proprio qui sul forum da un boxsterista che li aveva acquistati per poi rendersi conto che era meglio non montarli sulla sua...",,,,,,,,,,,,,,
Ford EcoSport Restyling 2017,https://www.autopareri.com/forums/topic/62258-ford-ecosport-restyling-2017,2016-11-15 17:48:41,Melone,,"Secondo me dovevano cambiare la coda più che il muso ma soprattutto dovrebbero fare una modanatura nera sui passaruote e mettere ( ahime ) dei cerchiazzi più grossi per recuperare un po' le proporzioni generali. Interessante il cambio di interni invece intanto perché lo stile nokia3110 ha un po' stancato e poi perché c'è la speranza che sia migliorata la qualità percepita ( la vecchia versione purtroppo tradisce le ""umili"" origini ) . ",,,,,,,,,,,,,,
Le Nostre Skoda,https://forum.quattroruote.it/threads/le-nostre-skoda.1033/page-18,2013-02-09 00:00:00,Brumista,'Un altro paio di fotine di ogg cazzeggiando con un amico in zona aeroporto.. Per essere fatte col cellulare non mi posso lamentare :XD:',Belle foto Fabio.... :thumbup: :thumbup: :thumbup: ,,,,,,,,,,,,,,
Prima il suvvone  poi il cross-over Giulietta,https://forum.quattroruote.it/threads/prima-il-suvvone-poi-il-cross-over-giulietta.114693/,2018-02-03 00:00:00,Kiaffojunior,"'In effetti sembra che l'unica erede della Giulietta sarà una crossover. Scelta giusta? Ma tante altre case hanno sia la ""C"" tradizionale che la ""C"" Su quindi si poteva fare anche il ""doppio binario"".'","Concordo. Se non erro l'auto più venduta al mondo è la Toyota Corolla la cui versione 2 volumi è venduta da noi come Auris. La seconda dovrebbe essere la Golf che viene venduta praticamente solo in versione 5 porte ( ""hatchback"" ) . Ora la Golf è la Golf e non serve specificare i motivi del suo successo che mai una Giulietta potrà eguagliare inoltre è innegabile il successo che stanno avendo i SUV/crossover. Resta il fatto che di berline a due volumi nel mondo se ne vendono ancora una marea. Pure in Europa. ",,,,,,,,,,,,,,
AUTOCAR: 159 è la migliore Alfa di sempre,https://www.autopareri.com/forums/topic/13713-autocar-159-%C3%A8-la-migliore-alfa-di-sempre?&page=72#comments,2005-06-29 06:24:32,ACS,,Famme andà al ponte de comando e poi vedi come ti raddrizzo la qualità nel giro di 2 mesi a furia di calci-in-culo a qualsiasi lavoratore ed impiegato... Purtroppo questo è un gap che MAI potremo colmare nel nostro merd-paese troppi diritti e nessun dovere... MAI cambierà troppi coyotes anche tra i giovani caro Leo è la cultura del tutto dovuto senza dover dimostrare nulla che ha rovinato il paese. Fosse x me tutte fabbriche automatizzate e 0 maestranze vedi come saltellano a pomigliano.... e vedi come lancio dalla finestra i soloni parolai dei sindacalisti... All'estero hanno una differente etica del lavoro che da noi è morta con i nostri nonni ( padre nel mio caso visto che tra un mesetto passa i 78 ) . ,,,,,,,,,,,,,,
CX5 interessante ma................,https://forum.quattroruote.it/threads/cx5-interessante-ma.64303/,2012-04-16 00:00:00,Kappa^,,Si sa quando consegneranno ai concessionari le prime diesel in Italia ? La voglio ! ! ,,,,,,,,,,,,,,
MANUALE OFFICINA VENGA (tutte),https://forum.quattroruote.it/threads/manuale-officina-venga-tutte.58099/,2011-11-16 00:00:00,matto80,'Io dico di sì......quando prende la Venga mia moglie per qualche or e poi la riprendo in mano i non è più la stessa auto. :evil: Infatti dop mi si impenna in seconda Però a parte gli scherz una certa differenza si not altrochè.',Ahahahah cosa c'è di più figo che fare le penne con il venghino ? ! ? ! ? ! :lol: :lol: :lol: lol ,,,,,,,,,,,,,,
CONCESSIONARI/OFFICINE in e OUT divise per Regioni,https://www.bmwpassion.com/forum/threads/concessionari-officine-in-e-out-divise-per-regioni.39118/page-2,2006-09-08 00:00:00,victorl,"'blu car SIENA - OUT ""cmq è interessant per ogni officina c'è chi dice out e chi in penso vada molto a culo alla fine""",Per quanto mi riguarda PARMAMOTORS.. OUT sia a Parma che Fidenza... MA PROPRIO TANTO OUT ! Mentre aggiungerei un bel IN a REGGIOMOTORI ! ! ! ,,,,,,,,,,,,,,
Alfa Romeo Giulietta (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/36127-alfa-romeo-giulietta-topic-ufficiale-2009?&page=864#comments,2010-05-29 10:47:29,TonyH,,Il nocciolo è questo. Fine 2008 e tutto il 2009 per l'industria non son stati merdosi. Son stati peggio. Tutti i contratti a termine non rinnovati e quelli indeterminati si facevano mediamente 10 giorni lavorativi di CIG al mese. E nei rimanenti devi gestire l'ordinario il futuro e l'imprevisto. Quindi devi fare delle scelte per utilizzare al meglio le risorse privilegiando quello che a parità di sforzo dà il risultato migliore. E per un Alfa imho lo hanno fatto ( a riflettori spenti accesi orbi anche seduto sulla poltrona di casa ) . Certo qualche cosa è stato sacrificato...però si ragiona sempre come se si avessero risorse infinite. A risorse infinite è facile fare e pretendere tutto perfetto. Solo che le risorse sono purtroppo finite....... ,,,,,,,,,,,,,,
Jaguar F-Pace SVR 2018,https://www.autopareri.com/forums/topic/64782-jaguar-f-pace-svr-2018?&page=3#comments,2018-03-29 08:21:02,nubironaSW,,su formulapassion si parla di 165 kg in più a danno di Jag vs stelvio. ,,,,,,,,,,,,,,
domande per renault_it,https://forum.quattroruote.it/threads/domande-per-renault_it.4781/page-31,2009-12-30 00:00:00,ommene17,"renault_it ha scritto: Riguardo al vano portaoggetti refrigerato: A quanto pare si è trattato di una svista nel libretto di istruzioni dell'auto: dopo un'attenta analisi (e mille passaggi burocratici) finalmente è chiaro che il vano NON è refiregerato.... Grazie per la rispost ma faccio presente che non si tratta di una sempice svista: in questo caso si parla di un'informazione presente e ripetuta su TUTTO il materiale informativ a partire dalle brochure passando per il sito internet e culminando nel libretto di istruzioni dell'auto. Qualcuno potrebbe addirittura pensare che si tratti di un caso di pubblicità ingannevol ma Renault non vuole che sia interpretato come tal vero? A questo punto sarebbe opportuno ufficializzare la questione con un comunicato ed offrire qualcosa agli acquirenti per compensare il disagio arrecato. Credo di non essere l'unico a pensarla in questo modo.... renault_it ha scritto: Abbiamo già domandato risposte sulla questione! Non appena abbiamo qualche informazione la condividiamo! ... Gentile Renault_i ti ricordo che siamo ancora in attesa di una risposta riguardo a questo argomento che interessa tutti gli acquirenti di Mègane 3 berlina e coup nonostante sia passato oltre un mese e mezzo dalle ultime richieste. Speriamo che Renault non voglia dimenticarsi degli acquirenti di una delle vetture di maggior successo peggi che intenda ignorare il problema. "" renault_it ha scritto: Riguardo al vano portaoggetti refrigerato: A quanto pare si è trattato di una svista nel libretto di istruzioni dell'auto: dopo un'attenta analisi (e mille passaggi burocratici) finalmente è chiaro che il vano NON è refiregerato.... Grazie per la rispost ma faccio presente che non si tratta di una sempice svista: in questo caso si parla di un'informazione presente e ripetuta su TUTTO il materiale informativ a partire dalle brochure passando per il sito internet e culminando nel libretto di istruzioni dell'auto. Qualcuno potrebbe addirittura pensare che si tratti di un caso di pubblicità ingannevol ma Renault non vuole che sia interpretato come tal vero? A questo punto sarebbe opportuno ufficializzare la questione con un comunicato ed offrire qualcosa agli acquirenti per compensare il disagio arrecato. Credo di non essere l'unico a pensarla in questo modo. ""Riguardo al vano portaoggetti refrigerato: A quanto pare si è trattato di una svista nel libretto di istruzioni dell'auto: dopo un'attenta analisi (e mille passaggi burocratici) finalmente è chiaro che il vano NON è refiregerato. 'Abbiamo già domandato risposte sulla questione! Non appena abbiamo qualche informazione la condividiamo! '",se sperano che ce ne dimentichiamo perchè fuori c'è il gelo.... :x :evil: ...non ci conoscono ! ! ! :twisted: ,,,,,,,,,,,,,,
C3 16 Bluehdi 75 cv Monna Lisa,https://forum.quattroruote.it/threads/c3-1-6-bluehdi-75-cv-monna-lisa.106576/,2016-10-20 00:00:00,alexmed,,Credo che non sia nulla di che. Al massimo fai controllare il serraggio da un meccanico. ,,,,,,,,,,,,,,
Mazda MX-5 2015,https://www.autopareri.com/forums/topic/56165-mazda-mx-5-2015?&page=43#comments,2014-09-14 22:08:56,led zeppelin,,Per me c'è un refuso. Sulla Mazda 3 il 1.5 Skyactiv ha 100 cv e...150 nm di coppia. Se davvero l'hanno portato a 130 cv difficilmente gli hanno abbassato la coppia massima a 144 nm. ,,,,,,,,,,,,,,
Fiat Punto 1.4 - Cerco consiglio,https://forum.quattroruote.it/threads/fiat-punto-1-4-cerco-consiglio.119912/page-2,2018-12-18 00:00:00,giuliogiulio,,se vuoi un'auto a GPL Fiat offre un sacco di modelli che nascono già con il gpl e che ( prestazioni a parte me ne rendo conto ) vanno benissimo in termini di affidabilità e di compatibilità con il motore tradizionale. Viceversa montare l'impianto sul multiair o sulla 500 potrebbe essere un azzardo ,,,,,,,,,,,,,,
Peugeot 208 GPL difetto,https://forum.quattroruote.it/threads/peugeot-208-gpl-difetto.111449/page-7,2017-10-17 00:00:00,marco bovio1952,,scusate un dubbio...anche a me hanno tolto il fastidioso allarme sonoro e visivo di mancanza carburante ma ora - salvo errore - il livello GPL è dato solo dai led sul commutattore posizionato in modo assurdo...è così anche per voi ? ... ,,,,,,,,,,,,,,
Top Gear times,https://www.bmwpassion.com/forum/threads/top-gear-times.13076/,2004-04-20 00:00:00,teo 121121,,http://www.topgear.com/content/tgonbbc2/laptimes/thestig/ Ed ora aspettiamo l'M5 anche se questa è una pista un po' particolare visti i tempi di certe auto..... ,,,,,,,,,,,,,,
CONSIGLIO MAZDA,https://forum.quattroruote.it/threads/consiglio-mazda.52900/,2011-07-04 00:00:00,melego73,,L'auto e' sicuramente di buon livello e molto ben allestita. La mia pero' ( parlo del modello precedente ) si e' rotta troppo spesso e si porta dietro qualche problema cronico mai risolto. L'assistenza funziona a macchia di leopardo i tagliandi sono piuttosto costosi e vanno eseguiti ogni 20000km ( contro ormai i 30000km di tanti altri ) e i pezzi di ricambio sono a livelli astronomici in fatto di costi e non sempre sono disponibili. Inoltre il mercato parallelo di ricambi per Mazda e' praticamente assente e gli sconti su materiale originale sono nell'ordine del 5% :evil: ,,,,,,,,,,,,,,
cambio D.FN su YPSILON...,https://www.autopareri.com/forums/topic/3881-cambio-dfn-su-ypsilon,2003-12-29 17:38:13,Autodelta85,,bello esteticamente molto azzeccato e spero che il pubblico femminile lo apprezzi molto anche se io rimango sul vecchi cambio manuale ,,,,,,,,,,,,,,
Qual è l'alfa dei vostri sogni?,https://www.autopareri.com/forums/topic/26072-qual-%C3%A8-lalfa-dei-vostri-sogni?&page=11#comments,2008-02-10 21:58:34,Cosimo,,complimenti. Sempre bellissima. appene riesco a mettere due soldi da parte ne cerco una. ,,,,,,,,,,,,,,
Colonnine Ionity Ultra Fast Valdichiana Outlet Village Foiano della Chiana AR Via Enzo Ferrari 5,https://www.forumelettrico.it/forum/colonnine-ionity-hpc-valdichiana-outlet-village-foiano-della-chiana-ar-via-enzo-ferrari-5-t4594-30.html?sid=3b421ec8ad8c21c26f4b5829abf50b7f&sid=3b421ec8ad8c21c26f4b5829abf50b7f,2019-01-20 16:42:00,claudio.amadori,,Certo. Sino a circa 200 A si può fare a meno del raffreddamento oltre no. Poi dipende da quello che sono in grado di fare i costruttori di connettori e cavi per HPC che in pratica sono due a dividersi il mercato.Quindi sino a circa 100 kW ( kW più kW meno ) si va a 400 V e senza raffreddamento. Sino a circa 175 kW si sale in corrente mantenendo i 400 V e ci vuole il raffreddamento. Per andare ancora più su bisogna passare agli 800 V.Arriveranno anche le auto a 800 V che si fermeranno a 150 kW senza raffreddamento ma in un momento successivo. Quando la tecnologia 800 V sarà diffusa sulle stazioni di ricarica.,,,,,,,,,,,,,,
Permuta 944 con Boxster,http://www.porschemania.it/discus/messages/502415/833880.html?1524093186,2018-04-13 11:34:00,ric968,,Innanzitutto informati documenti e auto sotto mano che boxster \xe8 ....probabilmente si tratta di ignoranza del venditore ma meglio capire bene....ma sar\xe0 sicuramente una 2.5 da 204 cv. Per il resto che 944 hai ? Se avessi una prima serie probabilmente il cambio avrebbe un senso gi\xe0 se hai una S2 o turbo non tanto a mio avviso.,,,,,,,,,,,,,,
Tempi di consegna Kodiaq,https://forum.quattroruote.it/threads/tempi-di-consegna-kodiaq.111799/page-4,2017-09-30 00:00:00,robymarco69,,Buongiorno a tutti ho appena ordinato una Kodiaq 1.4 a benzina tempi di consegna 6 mesi. Me l'ha subito detto il concessionario quindi mettetevi l'animo in pace ,,,,,,,,,,,,,,
MX-5 2.0: spettacolare! :-O,https://www.bmwpassion.com/forum/threads/mx-5-2-0-spettacolare-o.19949/,2004-11-04 00:00:00,Mpower3246,El Nino ha scritto: Mpower3246 ha scritto: Se fosse anche guardabile sarebbe perfetta....... Gust a me intriga parecchi e stando ai dati di vendita (la roadster più venduta nel mondo dal 1989) pare che non sono il solo a pensarla così.... La pensano così quelli che vogliono uno spider da spender poco dai... Se è bella questa una Z4 o una SLK sono delle astronavi..... Mi piacerebbe sapere in base a quali presupposti tu abbia fatto questa affermazione... ' El Nino ha scritto: Mpower3246 ha scritto: Se fosse anche guardabile sarebbe perfetta....... Gust a me intriga parecchi e stando ai dati di vendita (la roadster più venduta nel mondo dal 1989) pare che non sono il solo a pensarla così.... La pensano così quelli che vogliono uno spider da spender poco dai... Se è bella questa una Z4 o una SLK sono delle astronavi.. ' Mpower3246 ha scritto: Se fosse anche guardabile sarebbe perfetta....... Gust a me intriga parecchi e stando ai dati di vendita (la roadster più venduta nel mondo dal 1989) pare che non sono il solo a pensarla così. 'Se fosse anche guardabile sarebbe perfetta....',Su Automobilismo di questo mese c'è la recensione. Ecco un brevissimo riassunto per quello che riguarda le prestazioni: ,,,,,,,,,,,,,,
Mazda 3 2.0 Skyactiv-G da 165cv... consumi reali?,https://forum.quattroruote.it/threads/mazda-3-2-0-skyactiv-g-da-165cv-consumi-reali.92335/,2015-01-29 00:00:00,husky71,,E 2300 euro + sospensioni di differernza di prezzo. E la mazda e' piu' accessoriata. p.s. Nonostante sia piu' grossa pesa oltre 100 kg in meno ,,,,,,,,,,,,,,
Fiat 500X MY 2017,https://www.autopareri.com/forums/topic/62380-fiat-500x-my-2017?&page=14#comments,2014-10-02 11:22:23,Melone,,Come dicevo cambi e motori per tutti i gusti ( e probabilmente tasche ) anche se alcune combinazioni paiono dedicate a mercati specifici. Quasi quasi mi piace di più liscia... ,,,,,,,,,,,,,,
147 e situazione del marchio,https://www.autopareri.com/forums/topic/15679-147-e-situazione-del-marchio?&page=3#comments,2005-09-26 00:25:42,duetto80,,No dal 94 al 97-98 era anche l'immagine ai minimi. Ti ricordi cosa vedevi quendo entravi in un conce ? ? 145/6 e 155 in un angolo la vecchia 164 e col contagocce le sottovalutate GTV-Spider. Oggi con 147-159-gt e la solita vecchetta 166 a breve Brera e relativa spider la situazione è aventi anni luce. ,,,,,,,,,,,,,,
A Milano 997 per visione.,http://www.porschemania.it/discus/messages/10548/809381.html?1495531975,2017-05-09 01:20:00,biscotto777,,Grazie Andrea ! .,,,,,,,,,,,,,,
Scelte TOYOTA - forse esagerate ??,https://forum.quattroruote.it/threads/scelte-toyota-forse-esagerate.113221/,2017-11-10 00:00:00,PriusDriver,,"Sottodimensionato...inadeguato... Ma riguardo a cosa ? Perché senza stabilire un parametro si parla a vanvera... Sottodimensionato e/o inadeguato all'offroad ? Sì solo che il Rav NON è un mezzo offroad. Infatti Rav sta per Receational Activity Vehicle mica per ""fuoristrda"". Se volete fare l'offroad con Toyota c'è il Land Cruiser che è un riferimento nel campo. Il Rav non ha mai avuto blocchi ridotte e tutto l'armamentario di un fuoristrada qualsiasi versione del Rav sarebbe rimasto fermo in quel test come vari altri suv. Il Rav4 in condizioni *reali*: Purtroppo non trovo più un bel video finlandese del Rav4 Hybrid che scorrazzava tranquillamente per le strade forestali lastrate di ghiaccio della Finlandia. Il twist: il Rav4 inizialmente non ce la fa perché il guidatore si ferma apposta in mezzo alla cunetta per testare la trazione poi infine con il giusto abbrivio -come del resto farebbe qualunque fuoristradista- il Rav passa. Ripeto senza abbrivio mi sarei fermato pure io col Suzukino. Dovete fare una strada innevata ? Il Rav va benissimo. Dovete attraversare la giungla ? Usate un Land Cruiser. ",,,,,,,,,,,,,,
Auto a guida autonoma: sviluppi problemi e potenzialità,https://www.autopareri.com/forums/topic/52742-auto-a-guida-autonoma-sviluppi-problemi-e-potenzialit%C3%A0?&page=41#comments,2017-04-21 05:12:40,TurboGimmo,,47mila persone o 47 mila beta-tester ? ,,,,,,,,,,,,,,
Abarth 124 rally RGT,https://forum.quattroruote.it/threads/abarth-124-rally-rgt.106123/page-39,2019-03-21 00:00:00,pilota54,,"Questa invece è la vettura ( in allestimento ) con la quale Falleri-Bianca Pop disputeranno il ""Rally del Ciocco"". <img alt=""[​IMG]"" class=""bbCodeImage LbImage"" data-url=""https://scontent.fcia1-1.fna.fbcdn.net/v/t1.0-9/54364733_2225688394409294_1153994387437387776_n.jpg ? _nc_cat=109&amp _nc_ht=scontent.fcia1-1.fna&amp oh=c35895c8fee2f099be3db6e303bd50db&amp oe=5D12C34D"" src=""https://scontent.fcia1-1.fna.fbcdn.net/v/t1.0-9/54364733_2225688394409294_1153994387437387776_n.jpg ? _nc_cat=109&amp _nc_ht=scontent.fcia1-1.fna&amp oh=c35895c8fee2f099be3db6e303bd50db&amp oe=5D12C34D""/>",,,,,,,,,,,,,,
Avvisi acustici lancia ypsilon,https://forum.quattroruote.it/threads/avvisi-acustici-lancia-ypsilon.102295/,2016-02-14 00:00:00,don capace,,Salve nel libretto manutenzione c'è scritto che se si è in movimento o col freno a mano o con le porte aperte viene messo un segnale acustico oltre all'accensione delle relative spie. Le spie si accendono ma non sento nessun segnale acustico Volevo sapere se è normale e se può essere riattivato. ,,,,,,,,,,,,,,
Perché comprare una Porsche 4x4?,https://www.bmwpassion.com/forum/threads/perch%C3%A9-comprare-una-porsche-4x4.31365/page-2,2005-08-09 00:00:00,cruz,'Una volta non era cos le Porsche erano le macchine per chi guidava sul serio. Anche perchè o eri bravo o non sopravvivevi. Ora il porschista è diventato quasi come il ferrarista medio: non tira alla morte quasi mai e frequenta più le ZTL dove ci sono le boutique di Cartier o di Gucci o il parcheggio davanti al Posta a Cortina. Con la differenza che le Ferrari costano mediamente di più e che comunque sia un 599 o un 430 in mano alla persona giusta sono molto più racing e prestazionali di un 4S. Sono anche convinto che ogg nel 200 il porschista medio non abbia ne cultura motoristica storic ne tecnica. Magari è il tipo che sa tutto di iPod o di cucina fusion ma di percentuali di bloccaggio di un differenziale piuttosto che di rapporto di compressione nisba.',Azzarola come mai questo cambio tattico ? ,,,,,,,,,,,,,,
La Fiat Coupè 20V Turbo di Gimmo,https://www.autopareri.com/forums/topic/46724-la-fiat-coup%C3%A8-20v-turbo-di-gimmo?&page=9#comments,2012-03-20 07:08:56,ilario,,Infatti ti è sfuggita la Corolla 1.8 ts 192 cv insospettabile a vedersi ,,,,,,,,,,,,,,
Tentazione GT3 RS..,http://www.porschemania.it/discus/messages/492693/797869.html?1484492064,2016-12-07 11:42:00,danielterry,,Si la RS e' fatta sul body delle 4s Ps se guardate a che prezzi sono arrivate le 996 GT3rs.... http://www.autoscout24.it/Details.aspx ? id=293380998,,,,,,,,,,,,,,
Mercedes-AMG GT R 2016,https://www.autopareri.com/forums/topic/61507-mercedes-amg-gt-r-2016?&page=3#comments,2016-06-26 13:55:17,alederme,,"cacchio ragazzi... mi assento un attimo ero di la che pestavo a sangue il tuber ""marchettino"" che Dio lo stramaledica e rientro qui e vi trovo col car wrapping vado in Uruguay ciao ",,,,,,,,,,,,,,
[USA] Fiat 5oo 2011,https://www.autopareri.com/forums/topic/39756-usa-fiat-5oo-2011?&page=14#comments,2010-11-20 19:48:12,Ospite,,più che qualche modifica io parlerei di un'auto nuova.... ,,,,,,,,,,,,,,
Addio Golf IV benvenuta Golf V,https://www.autopareri.com/forums/topic/13549-addio-golf-iv-benvenuta-golf-v?&page=2#comments,2005-06-12 15:09:38,TonyH,,"Diciamo che nemmeno io mi strappo le mutande per lo stile.... Ma visto che non c'è nessuna sua concorrente che mi faccia ""girare la testa"" alla fine al design ho dato poco peso... ",,,,,,,,,,,,,,
Alfieri: perchè non l'hanno...,https://forum.quattroruote.it/threads/alfieri-perch%C3%A8-non-lhanno.120513/,2019-01-27 00:00:00,pilota54,,Ok ho aggiunto l'apostrofo e i puntini se me lo consenti Bumper. ,,,,,,,,,,,,,,
Alfa Romeo 159 2005,https://www.autopareri.com/forums/topic/13571-alfa-romeo-159-2005?&page=339#comments,2005-06-18 14:32:37,350z,,perchè depotenziarlo ? ,,,,,,,,,,,,,,
LEGGE MONTI: I TAGLIANDI NON SI FAN PIù DAL CONCESSIONARIO,https://www.bmwpassion.com/forum/threads/legge-monti-i-tagliandi-non-si-fan-pi%C3%B9-dal-concessionario.21502/,2005-10-11 00:00:00,Haran_Banjo_,,"Non è più obbligatorio fare i tagliandi in concessionaria ai fini della garanzia cercate il recepimento della ""Legge Monti"" ( ora ""Codice del consumo"" ) e capirete.. Finalmente sti zozzoni di concessionari li possiamo mandare a cag@re ! ! ",,,,,,,,,,,,,,
