Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
FPT - 0.9 SGE Bicilindrico Twinair,https://www.autopareri.com/forums/topic/23159-fpt-09-sge-bicilindrico-twinair?&page=68#comments,2018-09-03 18:25:33,Ario_,,Sì ma anni fa il filtro non era obbligatorio. Quel treno FPT l'ha perso e basta e lo dico senza spirito di polemica e senza entrar nel merito se aveva le possibilità finanziarie di acquistare il biglietto. Ad oggi la questione che porrei è un'altra. Posto che per un marchio sportivo come ALFA Romeo il cavallo in più o in meno è importante per un marchio più generalista come FIAT o ( ce lo metto dentro ) Chrysler ha davvero senso avere anche l'iniezione diretta ? Non è che il cliente magari rinuncerebbe ad una caterva di complicazioni pur al costo di qualche cavallo in meno ? Oltretutto l'iniezione diretta fa anche perdere un po' di prontezza al motore. ,,,,,,,,,,,,,,
Turbolenza lato guida a 120km/h,http://www.porschemania.it/discus/messages/22971/847704.html?1547454000,2018-12-17 21:36:00,aniguglie,,grazie dopo le feste la porter\xf2 al centro porsche per vedere cosa mi consigliano di fare....sperando di risolvere il fastidio.... grazie ancora a tutti e consigli sempre ben accetti.,,,,,,,,,,,,,,
Matiz Daewoo (consiglio),https://forum.quattroruote.it/threads/matiz-daewoo-consiglio.84227/page-2,2016-01-05 00:00:00,fabiologgia,'salve ragazzi sono nuovo del sito io ho una nmatiz del 2000 800cc comprata usata 5 anni fa a 700 euro non sono un maniaco della munutenzione mai fatto niente controllo solo acqua e olio quando lo ricordo comunque solo una volta mi si è rotto il bloccastrerzo compratonuovo 48 euro per il resto mai dato un problema e ci cammino tanto',Ottimo ! Allora d'ora in avanti a chi chiede consigli su cosa acquistare senza dare altri indizi anzichè la Matiz del '98 consiglieremo una Matiz del 2000. L'annata conta ! Saluti ,,,,,,,,,,,,,,
Rapporto affidabilità VW Golf V,https://www.bmwpassion.com/forum/threads/rapporto-affidabilit%C3%A0-vw-golf-v.41126/,2005-07-07 00:00:00,Amante-Audi,,Stavo dando un'occhiata al rapporto di affidabilità di QR compilato sulla base delle segnalazioni dei proprietari delle auto.Colpisce la scheda relativa alla Golf V voci come affidabilità e finiture da sempre al primo posto fra le qualità segnalate dai proprietari sono diventati le principali cause di malcontento. Soprattutto le finiture segnalate dalla maggior parte dei proprietari come scadenti.I primi segnali di calo li aveva dati la Golf IV soddisfacente per le finiture ma criticata per l'affidabilità. La Golf V in pratica vende per il buon nome accumulato dalle antenate e per i prezzi da hard discount ma vedo una grossa crisi di identità la Golf non è mai stata così.PS: curioso che anche per le BMW passando alle nuove generazioni la voce finitura sia divenuta una delle principali ragioni di malcontento da parte dei proprietari ,,,,,,,,,,,,,,
[RISOLTO] E se tornasse il deflettore?,https://www.autopareri.com/forums/topic/21676-risolto-e-se-tornasse-il-deflettore?&page=2#comments,2007-01-22 16:51:04,Regazzoni,,Battuta epica ! :lol: ,,,,,,,,,,,,,,
Toninelli: non comprerei un'elettrica con colonnine ogni 200 km,https://www.forumelettrico.it/forum/topic5307.html?sid=9b3d6660a00250109c0902db2fb0b90b,2019-04-14 15:20:00,selidori,,Diciamo anche che non è poi così importante la scelta personale e visto il target e programma si voleva virare più sull'operato che su fatti suoi personali ( secondo me legittimo ) .Detto in altra maniera: con un politico parli di politica quello è lo scopo del programma noi avremmo voluto che parlasse per 2 ore di auto elettriche ma non è quello il programma ed è giusto che fatta la frecciatina poi si parli di cose di interesse pubblico.Se si vuole parlare di esperienza personale e di motori bisogna farlo in programmi appositi ( come tg2motori appunto ) .,,,,,,,,,,,,,,
Quotazioni 993-997,http://www.porschemania.it/discus/messages/502415/593415.html?1326576445,2012-01-13 08:42:00,leon59,,che prova ! ..cosa caspita c\xe8 scritto ? ? ..ti ripeto quel sistema KANBAN come dicevo ieri in quel periodo in europa lo hanno adottato tutti ripeto tutti i grossi gruppi senza bisogno di tante consulenze toyota e ripeto quel sistema di produzione non l'hanno inventato loro.... come non hanno nemmeno inventato loro il KARATE caro macho hanno copiato anche quello ...dai cinesi,,,,,,,,,,,,,,
La Golf7 monomarcia a trave interconnessa di Roger66,https://www.autopareri.com/forums/topic/50440-la-golf7-monomarcia-a-trave-interconnessa-di-roger66?&page=3#comments,2013-02-01 12:35:04,RiRino,,Bel colore attendiamo una bella recensione:agree: ,,,,,,,,,,,,,,
avete mai provato ad utilizzare l'assistente virtuale alfaromeo?,https://www.autopareri.com/forums/topic/11020-avete-mai-provato-ad-utilizzare-lassistente-virtuale-alfaromeo,2005-01-23 17:15:52,Meg85...,,"vi prego...non per scadere in qualità...ma avete provato a farle domande esplicite ? è uno spasso...tu le chiedi di andare a letto e lei ti risponde"" beh è un'attvità come un altra..."" mamma mia...troppo forte... ",,,,,,,,,,,,,,
Alfa Romeo Giulia 2016,https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=687#comments,2016-05-31 10:47:24,Chipperfield,,Giuro che se Cironi non la smette di chiamarla QV vado a casa sua a intossicarlo con le mie emissioni irregolari tedesche. ,,,,,,,,,,,,,,
Mondiale F.1 - GP degli Stati Uniti,https://forum.quattroruote.it/threads/mondiale-f-1-gp-degli-stati-uniti.118909/page-17,2018-10-22 00:00:00,pilota54,"""io non è per non fiducia ma quella notizia viene sempre dal solito sito e dal solito giornalist non sono prevenuto ma un poco dubbios andando a cercare su siti esteri di questa storia che la FIA abbia fatto chiudere questi famosi fori non c'è tracci magari questi hanno fatto lo scooop e allora chiedo veni ma vorrei aspettare maggiori info prima di dar per certo questa notizia""","In effetti sembra che per ora lo sappia solo F.N.. Vedremo se la cosa verrà confermata. Se avete link ""avallanti"" ciò metteteli. ",,,,,,,,,,,,,,
Alpine A110 2017,https://www.autopareri.com/forums/topic/62768-alpine-a110-2017?&page=5#comments,2017-03-01 10:21:06,Tony ramirez,,prendo come esempio la 124 spider ma lo stesso esempio varrebbe per Alpine o per x1/9 o per alfa GTV ( Alfetta ) e molti altri. Durante gli anni 80 furono modelli che videro un declino inevitabile causato dall'arrivo delle Hot Hatch le decisioni prese dall'alto furono di cassare questi modelli/nicchie all'epoca poco redditizie in favore di auto con una produzione più polposa e con margini di guadagno superiore ( Uno Turbo r5 turbo ma anche Delta ecc ) . Se all'epoca anziché buttare alle ortiche un segmento in cui comunque erano consolidati l'avessero sostenuto ( magari anche con piccoli margini ) magari elevandone l'immagine e il prezzo probabilmente non avrebbero poi sperperato soldi per rientrarci sporadicamente con modelli come barchetta o GTV/Spider.. o scendendo a patti con Mazda per condividere pianali.. magari sarebbero stati gli altri che sarebbero andati in Fiat a chiedere piattaforme. Tutto questo senza polemica tutto è andato come è andato e amen anzi abbiamo potuto apprezzare di alcune istant classic che altrimenti non avrebbero mai visto la luce ! ,,,,,,,,,,,,,,
Una settomana con la Levorg,https://forum.quattroruote.it/threads/una-settomana-con-la-levorg.106575/page-2,2016-11-21 00:00:00,hardhu,,In Italia sul Forester con il CVT c'è l'X-Mode mentre sulla XV no. Questo mi fa pensare che più che la presenza dell'X-Mode sia il fatto di avere motore turbo o aspirato che fa la differenza sulla distribuzione della coppia fra anteriore e posteriore. ,,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-150.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,2019-04-08 21:26:00,Deen,"""Penso che quasi tutti lo stiano applicando erroneamente dopo l'IV ti tocca insistere perchè si informino. 'Nella prima giornata di ecobonus sono stati prenotati 4 milioni...'",“Erroneamente” ? Credo ( e spero ) che questi 4 milioni siano gli incentivi sbloccati da un mese a questa parte...,,,,,,,,,,,,,,
Oscuramento vetri,https://forum.quattroruote.it/threads/oscuramento-vetri.62862/,2012-03-07 00:00:00,gnpb,,Chiaramente non era per scoraggiarti io sono molto contento ( soprattutto d'estate i viaggi sotto il sole sono molto più confortevoli poi la leon è nero magico e le pellicole nere stanno benissimo ) però è da mettere in conto che dopo qualche anno non saranno certo come nuove. Ti consiglio di cercare qualche installatore meno grosso anche a me da qualcosaglass ( non ricordo quale ) avevano chiesto quella cifra ma solo per i posteriori ! ! ! ,,,,,,,,,,,,,,
aggiornamenti centralina,https://forum.quattroruote.it/threads/aggiornamenti-centralina.74686/,2013-04-21 00:00:00,jampyero,,Ho una kia venga 1.6 crdi ( aprile 2012 ) e ho dovuto portare in officina l'auto per un problema al filtro del gasolio alla meta di mese scorso. Credo che in quella occasione abbiano aggiornato la centralina poiché dal quel momento e per circa 2000 km sembrava un'altra auto: si erano abbassati i consumi e l'accelerazione era più fluida. Ora mi sembra essere tornato tutto come prima ( confermo le vostre sensazioni ) l' unica cosa positiva è che ora si inserisce sempre il blocca sterzo. Se tornassi indietro... ,,,,,,,,,,,,,,
Passaggio da X1 (2016) ad X3,https://forum.quattroruote.it/threads/passaggio-da-x1-2016-ad-x3.110348/,2017-05-09 00:00:00,4ruotelover,,Puoi anche dare un'occhiata alla valutazioni di 4R che in genere rappresentano il limite superiore. ,,,,,,,,,,,,,,
Giulietta QV/V nei campionati TCR 2016-17-18 e WTCR 2018,https://forum.quattroruote.it/threads/giulietta-qv-v-nei-campionati-tcr-2016-17-18-e-wtcr-2018.99910/page-3,2016-04-02 00:00:00,pilota54,,Il TCR verrà trasmesso sulla piattaforma Sky Sport. http://it.motorsport.com/tcr/news/sky-sport-f1-hd-trasmettera-anche-la-tcr-international-series/ Per quanto riguarda l'Italia è stato firmato un contratto con Sky Italia e la TCR International Series farà parte dei programmi offerti da Sky Sport F1 HD. Le gare saranno trasmesse in diretta nei weekend in cui non ci saranno concomitanze con la Formula 1. Per gli altri invece bisognerà accontentarsi delle differite. ,,,,,,,,,,,,,,
costo cinghia distribuzione megane,https://forum.quattroruote.it/threads/costo-cinghia-distribuzione-megane.48756/page-3,2011-04-05 00:00:00,Eldinero,'Assolutamente n anche perchè nel frattemp per fortun quella concessionaria ha chiuso. Ad ogni buon cont appena finita la garanzia (salvo imprevist considerato il basso chilometraggi non dovrei fare nessun tagliando mi comporterò come ho sempre fatto: per la parte elettrica officina Bosch; per la parte meccanic officina di fiducia.',E chissà come mai hanno chiuso.... Le officine Bosch sono economiche ? Non ci sono mai stato ma se si risparmia sono aperto a tutte le strada. In fin dei conti quando si tratta di risparmiare non bado a spese :lol: ,,,,,,,,,,,,,,
Acquisto Bmw 318 Benzina/Metano 2007 210.000 km,https://forum.quattroruote.it/threads/acquisto-bmw-318-benzina-metano-2007-210-000-km.122367/,2019-04-28 00:00:00,LombardiPaolo,"'210.000 km.... E' sempre un terno al lotto Grazie Arizon ho visto il sito ma non mi fa vedere nulla nemmeno se inserisco la targa..mi dice solo i concessionari bmw della mia zona dove effettuare L intervento https://www.bmw.it/it/fastlane/clie...6Ly9zZHYuYm13Lml0L3pvbmUvMDAwMDMvdmVoaWNsZQ== Scendi e clicca "" Scopri di piu' ""'",,,,,,,,,,,,,,,
Salvatela o vendetela,https://forum.quattroruote.it/threads/salvatela-o-vendetela.119957/page-51,2019-02-06 00:00:00,ubaldo94,"""Si con pochissime risorse tirano fuori miracol cmq parlo di pianale addirittura un po' più vecchio""",perché ci saranno altre Alfa addirittura segmento D in su ? ? io ho parecchi dubbi anche x Maserati ,,,,,,,,,,,,,,
Lancia Thema 2011,https://www.autopareri.com/forums/topic/41888-lancia-thema-2011?&page=130#comments,2011-09-26 22:45:55,Dannatio,,Immagino che viste le dimensioni un bel blu notte metallizzato con interni crema/ cuoio sia auspicabile....piuttosto che argento o ( ovvove ) ....bianca ! ,,,,,,,,,,,,,,
Alfa Romeo Giulia 2016,https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=78#comments,2016-03-03 15:32:24,T a u r u s,,i portabicchieri sono a scomparsa davanti al cambio ,,,,,,,,,,,,,,
luci cortesia quadro strumenti spente,https://forum.quattroruote.it/threads/luci-cortesia-quadro-strumenti-spente.96889/,2015-06-15 00:00:00,fulcrum2500,,salve sono fuori città e dopo 15 anni di onorato servizio il forester ha deciso che al quadro strumenti si debba togliere la corrente per la retro illuminazione... Frecce spie etc tt funzionante ma di notte è tt buio Cosa devo fare ? Sapete quale fusibile dovrei sostituire ? ,,,,,,,,,,,,,,
Futuro Toyota; Facciamo il punto,https://forum.quattroruote.it/threads/futuro-toyota-facciamo-il-punto.66912/page-6,2012-08-24 00:00:00,zero c.,"'Certamente ci saranno i 1.6 e 2 litri bm lo dicono in modo esplicito ovunque si parli dell'accordo toy-bavaresi. Non credo abbiano bisogno di particolari modifiche suvvi stiamo parlando di gioiellini in ogni caso. Circa il 2 litri sull'auri secondo me non uscir a meno che non sia fortemente modificato (poco giustificato dall'arrivo dei bmw). Parlo dell'italia che è considerato un mercato ""povero"" in questo period o comunque ostile alle cilindrate alte.'",2000 è una cilindrata alta ? Per un diesel è mediopiccolo... ,,,,,,,,,,,,,,
SMART DIESEL- RADIATORE ROTTO?!PERDITA D'ACQUA!,https://forum.quattroruote.it/threads/smart-diesel-radiatore-rotto-perdita-dacqua.82706/,2018-05-26 00:00:00,whirlpy,,70K per la garanzia non ci sono problemi in quanto ho due anni di copertura anche soccorso stradale senza franchigia ed altro cronologia tagliandi certificata in edit mod ...questa volta ho scritto corretto lunedì entro in officina e finalmente troveremo una soluzione- confermo che a freddo qualche vibrazione c'è tuttavia è fisiologico su queste vetture---la sonorità invece mi piace parecchio questione di gusti---conosco gente che spende soldi per le Renault e ne va orgogliosa per me sono inguardabili : ,,,,,,,,,,,,,,
TAGLIANDI: il topic definitivo contro i furbetti del quartierino....,https://forum.quattroruote.it/threads/tagliandi-il-topic-definitivo-contro-i-furbetti-del-quartierino.21301/page-9,2010-12-13 00:00:00,ivanpg,"Innanzitutto benvenuto nel forum. Quello che sò è che il CdB non viene mai tarato a 30.000 giust in quanto il chilometraggio del service può aumentare o diminuire a secondo dell'uso che si fà dell'auto. Io il primo tagliando l'ho fatto dopo 23.000 K dopo mi hanno tarato il CdB a 22/23.000 K ma il secondo tagliando l'ho fatto dopo 25.00 quindi 2/3000 in più dell'impostazione fatta. Dipende dal tipo di strad dal piede e penso anche da altri fattor tipo strade polveros ecc.... S come dici giustament l'uso che si fa dell'auto non è usurante per olio e motor il CDB ti fa arrivare esattamente a 30.000Km se li raggiungi prima dei due anni. A me è successo così. ""Innanzitutto benvenuto nel forum. Quello che sò è che il CdB non viene mai tarato a 30.000 giust in quanto il chilometraggio del service può aumentare o diminuire a secondo dell'uso che si fà dell'auto. Io il primo tagliando l'ho fatto dopo 23.000 K dopo mi hanno tarato il CdB a 22/23.000 K ma il secondo tagliando l'ho fatto dopo 25.00 quindi 2/3000 in più dell'impostazione fatta. Dipende dal tipo di strad dal piede e penso anche da altri fattor tipo strade polveros ecc.""",Certo è giusto quello che dici ma a me è capitato che dopo un viaggio i Km che mancavano al tagliando anzichè dimunuire sono aumentati. Quindi se ti tarano il CdB a 30.000 giusti si rischia di farli anche dopo 32.000. Tra le due cose preferisco fare il tagliando 5.000 Km prima che 1.000 dopo. ,,,,,,,,,,,,,,
prestazioni thesis insufficenti,https://www.autopareri.com/forums/topic/1767-prestazioni-thesis-insufficenti,2003-09-05 11:01:46,Velox,,Beh se consideri che stiamo parlando di una Thesis e non di una Punto il discorso sull'economia cade. Perché allora non ci si rivolge alla ZF ? O la Getrag ? ,,,,,,,,,,,,,,
Indecisione acquisto lexus RX.,https://forum.quattroruote.it/threads/indecisione-acquisto-lexus-rx.27351/page-3,2010-05-05 00:00:00,don'tstopmenow,'non è detto che possa fare così visto che i tempi di attesa per i due modelli rx40 dei quali ho scritto qualche post addietr si allungano sempre di più in quanto le nuove 450h tardano ad arrivare ai rispettivi proprietari!!!!!',ottima scusa per dare ancora una limatina al prezzo ! ,,,,,,,,,,,,,,
quattro ultra e quattro Torsen... differenze?,https://forum.quattroruote.it/threads/quattro-ultra-e-quattro-torsen-differenze.114014/page-2,2018-01-12 00:00:00,A-80,'Ma il collaudatore me ne parlava come se fosse applicato per tutte. “Una volta staccava l’anteriore solo oltre i 180 km/ adesso lo fa appena può”',Sapevo sempre di un 40:60. Magari capito male. Sarebbe curioso indagare ,,,,,,,,,,,,,,
Mazda 2 o Suzuki Swift?,https://forum.quattroruote.it/threads/mazda-2-o-suzuki-swift.83567/,2013-11-22 00:00:00,THECLAUX,,Grazie a dire il vero 11/12 km litro x un 1300 non mi pare nulla di eccezionale pensavo qualcosa di meglio anche la 75cv penso consumi più o meno uguale in fondo il motore è lo stesso. ,,,,,,,,,,,,,,
Ma ne vogliamo parlare??,https://forum.quattroruote.it/threads/ma-ne-vogliamo-parlare.86308/,2014-06-06 00:00:00,Marco.Scarpa,,Qualcuno ha visto in giro una scaletta delle prossime novità o qualcosa di simile ? Su 4R di Giugno praticamente parlano di ogni casa tranne che di Seat a parte il SUV del 2016. Ibiza new 2015 ? Altea new 2016 ? ( con tutte quelle che hanno venduto ! ! ! ) ? Mii Restyling 2016 ? Leon Restyling 2017-2018 ? Mi pare che gli investimenti fatti a Martorell siano stati consistenti a cosa puntano a produrre le Audi in Spagna ? ,,,,,,,,,,,,,,
Campionato kart,https://www.bmwpassion.com/forum/threads/campionato-kart.139552/page-5,2010-05-04 00:00:00,Vime,,Invidia.......Ti venisse......:wink: ,,,,,,,,,,,,,,
Une regalo per voi !,https://www.autopareri.com/forums/topic/4546-une-regalo-per-voi,2004-02-05 14:12:21,alx,,In Francia a Val d'Isere. Sono veramente bellissima ! ,,,,,,,,,,,,,,
La libidine della corsia di accellerazione,http://www.porschemania.it/discus/messages/815/500939.html?1289599031,2010-03-25 16:20:00,fabioisp,da quand'xe8 che la polizia avrebbe le rs6??,"...basta che giri in autostrada....ed una macchina ""borghese"" ti si mette a KIULO ...lampeggiando",,,,,,,,,,,,,,
Lamborghini Huracán LP 610-4 2014,https://www.autopareri.com/forums/topic/53807-lamborghini-hurac%C3%A1n-lp-610-4-2014?&page=24#comments,2014-08-22 12:46:04,shadow_line,,"Con le potenze attuali non si può pensare ad una trasmissione completamente ""free"" ormai anche aggeggi come il ""manettino"" dovrebbero avere solo le posizioni Race e Controlli inseriti in GT3 si corre con i controlli di trazione e l'abs inutile ormai la possibilità di azzerare i controlli su una stradale non con queste potenze anch'io una volta pensavo.. ma poi ci si deve convincere che ""no"" ",,,,,,,,,,,,,,
BMW Serie 1,https://forum.quattroruote.it/threads/bmw-serie-1.111429/,2017-07-20 00:00:00,salvo118,,avete un link da mostrare al mio rivenditore ? ,,,,,,,,,,,,,,
Cambio dsg 7 a secco. Hanno risolto i problemi?,https://forum.quattroruote.it/threads/cambio-dsg-7-a-secco-hanno-risolto-i-problemi.112429/,2017-10-04 00:00:00,bergat,'Vero... Volendo un automatico attualmente non prenderei una vag. Un cambio carissimo che si rompe in continuazione non ha senso...',A questo punto dato che si rompe con la stessa frequenza di altri cambi di altre auto non prendere il cambio automatico a secco. ,,,,,,,,,,,,,,
Ferrari F12berlinetta 2012,https://www.autopareri.com/forums/topic/46546-ferrari-f12berlinetta-2012?&page=9#comments,2012-02-29 16:41:07,Cosimo,,guarda che nemmeno per me si può ragionar così.. infatti mica l'ho iniziato io il ragionamento questo imho è un giocattolone come lo sono state e lo saranno tutte le supercar di prezzo e prestazioni simili secondo te lo si usa per andare in pista ? Purtroppo sono tutte auto al di fuori della mia portata ma dubito che anche solo il coinvolgimento di guida di una s8 sia lontanamente paragonabile a sto bestione. Riguardo all'ibrido batterie e peso non è che vadano daccordissimo io voglio vedere come sarà la prossima generazione di supercar . Per adesso tante cartelle stampa ma poca ciccia. relativamente alle finiture casualmente ho a 500 metri da casa mia una ditta che produce particolari in alluminio ricavati dal pieno proprio per la ferrari non credo che nella linea accessori manchino cerchi forgiati o pelle di chiappa di vitellino wagyu ,,,,,,,,,,,,,,
Tagliandi M3 Zona Verona/Mantova,https://www.bmwpassion.com/forum/threads/tagliandi-m3-zona-verona-mantova.17972/,2007-04-29 00:00:00,gio120m,,Secondo voi quale concessionario mi consigliate per i tagliandi M3 tra Fimauto Verona Motors e Tullo Pezzo ? Prezzi preparazione serieta'.... E' la prima volta che ho BMW quindi aspetto vostri consigli ed esperienze. Ciao a tutti. Alessandro ,,,,,,,,,,,,,,
MB Sport Coupe......caduta di stile,https://www.bmwpassion.com/forum/threads/mb-sport-coupe-caduta-di-stile.54389/,2006-04-29 00:00:00,mc 007,"""Come qualità costruttiva Mercedes è sempre stata nettamente superiore alla BMW e tutt'ora lo è. Come affidabilità....fino al 2003 era un disastro a causa dell'elettronic ora è tornata a livelli umani. Detto quest la C SportCoupè è fantastica.""",Certo che i raga della Stella se la devono proprio passare male per lasciare intatto il vecchio progetto della Sport Coupe e adattarla con semplici modifiche ai fari e alla calandra......... alla linea della classe C odierna mi cade 1 mito anzi 1 Stella a questo punto visto che è stato 1 FLOP cm fu l'A2....abolirla completamente e basta.....ma nn fare sto machillage.....da minestra riscaldata... SalutoniCAT ,,,,,,,,,,,,,,
Maserati Ghibli III,https://forum.quattroruote.it/threads/maserati-ghibli-iii.75205/page-9,2013-07-01 00:00:00,Nardo-Leo,"Cerchiamo di non andare OT e di usare un linguaggio più canonico. Peraltro la Brera 2.2 l'ho a suo tempo provata e diverse valutazioni le condivido. Per esempio quelle sull'handlin sul cambio e sullo sterzo di quella vettura. Inoltre è vero che la Brera sia facile da guidare e che le trazioni anterior in gener siano più facili e intuitive delle posteriori. Non perché ne sono anche moderatore del foru ma ritengo Quattroruote una delle riviste maggiormente obiettiv nonchè scrupolose nei test su strada. Recentemente ho avuto anche la grande opportunità di verificarlo ""de visu"".... Pilot quando sincera ( e non dubito visto che ne mediti l'acquisto ) credo di poter rispettare senza sforzo anche l'opinione che mi sembra più incomprensibil e quindi lo faccio. Ex pos di fronte alla disfatta commerciale di questo modell liquidato anzitemp ci si può però anche attentare a ""contare"" le opinion e concludere ragionevolmente che la tua è stata condivisa da pochissime person che in pochissime hanno comprato il prodott mente la maggioranza è andata a comprarsi altro. Quindi non condivideva. Se il numero degli acquisti rappresenta un ""voto direi che la Brer prima ancora di essere bocciat con la trazione dalla parte sbagliata non è stata nemmeno ammessa agli esami. Alla luce di questa Caporett rileggere questa bella articolessa sulla ""sportiva vera che a trazione anteriore è anche megli perchè ""da sempre più sicura"" sovviene un po' di tenerezz e si può quantomeno ipotizzare che Quattroruote abbia pestato una m.... ahem.... preso un abbaglio. E siccome ad ogni prodotto del ""nuovo corso"" le articolesse di questo tenore si sprecan alla terza articolessa non ci si stupirà se qualche malizioso comincia a chiedersi con quale cliente la rivista aspiri ad entrare in sintoni quando scrive di ""sportive vere"". Un malpensante per posta mi suggerisce che di solito il cliente più ambito è quello che paga di più. Io gli ho risposto che è malpensante...............perchè la rivista la paghiamo tutti uguale. :XD: Tenuto conto di questo bel contesto da Korea del Nord adorante Kim - il - Marchio continuo ingolosito a seguire altri dettagliati sviluppi su questa bella auto. I tecnici Alfa hanno fatto miracoli con la Giuliett lo dico sinceramente e senza ironia. Me ne aspetto altrettanti qu almeno spero. P.s. Pare che Maxetto si stia interessando al mio portafogli. Dici che mi devo preoccupare o è solo affetto? 'Cerchiamo di non andare OT e di usare un linguaggio più canonico. Peraltro la Brera 2.2 l'ho a suo tempo provata e diverse valutazioni le condivido. Per esempio quelle sull'handlin sul cambio e sullo sterzo di quella vettura. Inoltre è vero che la Brera sia facile da guidare e che le trazioni anterior in gener siano più facili e intuitive delle posteriori. Non perché ne sono anche moderatore del foru ma ritengo Quattroruote una delle riviste maggiormente obiettiv nonchè scrupolose nei test su strada. Recentemente ho avuto anche la grande opportunità di verificarlo ""de visu"".'",Caro BC il mio è puro affetto. A meno ché io non abbia una divisa grigia e una fiamma gialla sul berretto. Ma in questo caso se devi preoccuparti dipende da te. Riguardo i miracoli stai certo che i tecnici italiani ne fanno sicuramente di più di quelli tedeschi: è una tradizione avendo noi italici molti meno mezzi e soldi dei crucchi. ,,,,,,,,,,,,,,
Sensori parcheggio Proxel,http://www.porschemania.it/discus/messages/502415/581831.html?1318365413,2011-10-11 19:05:00,alexbox,,l'ho collegato alla luce di retromarcia senza problemi e riguardo alla pioggia a volte fa qualche bip in piu ma resta sempre molto affidabile,,,,,,,,,,,,,,
Rip mister Jota,https://www.autopareri.com/forums/topic/52997-rip-mister-jota,2013-09-26 09:24:01,X82,,C'era anche l'Urraco Rallye ,,,,,,,,,,,,,,
C'e' un nuovo sceriffo in citta' .............,http://www.porschemania.it/discus/messages/502415/347228.html?1202409792,2008-01-14 19:38:00,harrico59,,Ebbravo Filo ! ! ! ! Complimenti... ruolo di grande responsabilit\xe0....,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=216#comments,2008-04-03 10:11:30,simonepietro,,Non dovrebbe differire molto da un abarth come peso.Qualche modifica strutturale come quella al montante A e la soglia del vano bagaglio magari più alta per recuperare rigidità non avra certo aggiunto 100kg forse neppure 50 kg. Vedremo. ,,,,,,,,,,,,,,
[CHN] Fiat Viaggio 2012,https://www.autopareri.com/forums/topic/46949-chn-fiat-viaggio-2012?&page=48#comments,2012-09-11 08:25:50,stev66,,"Ma il ponte torcente su una viaggio non mi spaventa. La Viaggio è un elettrodomestico deve costar poco essere robusta e portarti da A a B in massima sicurezza e comodità. E basta. Mi spaventa e mi turba in quelle marche e modelli che dovrebbero vendere per emozionalità e ""plus"" in determinate qualità ( ed hanno prezzo di conseguenza ) ",,,,,,,,,,,,,,
FCA - 1.0 e 1.3 MultiAir III - Motori GSE (FIREFLY) e GME,https://www.autopareri.com/forums/topic/61194-fca-10-e-13-multiair-iii-motori-gse-firefly-e-gme?&page=16#comments,2016-10-25 10:21:38,Wilhem275,,Ma che unità di misura stanno usando per la coppia ? Le loro solite pertiche per libbra cubica ? ,,,,,,,,,,,,,,
Jaguar XJ M.Y. 2014,https://www.autopareri.com/forums/topic/34236-jaguar-xj-my-2014?&page=43#comments,2012-05-05 14:47:21,J-Gian,,"Ora hanno anche una versione ""TAXI"" per girare al in alternativa al servizio proposto da BMW... Jaguar XJ Ring Taxi Jaguar XJ Ring Taxi ",,,,,,,,,,,,,,
Sette posti? Si' ma l'accesso come dico io....,https://www.autopareri.com/forums/topic/15494-sette-posti-si-ma-laccesso-come-dico-io,2005-09-18 04:59:34,Wilhem275,,"L'idea è buona effettivamente nelle recensioni si dice sempre che chi siede nell'ultima fila di posti si sente molto ""soffocato"" anche per l'assenza visiva di immediate vie d'uscita. Approvata ",,,,,,,,,,,,,,
Seat Arona 1.0 tsi 115 cv prova,https://forum.quattroruote.it/threads/seat-arona-1-0-tsi-115-cv-prova.113847/,2018-01-05 00:00:00,A-80,,Le seat attuali sono ben fatte ma mantengono la plastica rigida rispetto alle Vw. Il che non necessariamente è un minus ,,,,,,,,,,,,,,
MAZDA 3 exceed 2.2D - prime impressioni,https://forum.quattroruote.it/threads/mazda-3-exceed-2-2d-prime-impressioni.103970/page-20,2016-06-10 00:00:00,elancia,"""Tornando in fase di rigenerazione: quando rigenera fa un uuuuuuuuuuuuu bello basso in rilascio e i consumi non vanno a zero ma oscillano tra 7 e 8l/100km. Vanno a zero solo quando ti fermi. Se la centralina è aggiornata con l'ultimo software dovresti avere una rigenerazione ogni 250km circa. Saluti e baci P.S.: e abbassa quello stereo maledett vedrai che sentirai quando rigenera :twisted:""",Grazie... un UUUuuuUUU tipo questo ? ? ? 8 ) Attached files /attachments/2113281=51615-large-young-frankenstein-blu-rayx31.jpg ,,,,,,,,,,,,,,
