Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
CLASSE B,https://forum.quattroruote.it/threads/classe-b.90995/,2014-09-24 00:00:00,AurisBari,,Basta che non la prendi benzina che beve da morire ,,,,,,,,,,,,,,
Buona settimana dal 26/02 al 04/03,https://forum.quattroruote.it/threads/buona-settimana-dal-26-02-al-04-03.115131/page-2,2018-03-04 00:00:00,ivanpg,,Buona domenica. ,,,,,,,,,,,,,,
Giulia Veloce 2000 benzina 280 CV,https://forum.quattroruote.it/threads/giulia-veloce-2000-benzina-280-cv.106836/page-2,2016-11-22 00:00:00,danilorse,"""Assolutamente sì. Il 6 cilindri gira comunque in un altro mod c'è poco da fare. Non che allora il 4 cilindri non sia valid anz ma il 6 cilindri comunque è diverso. So che non lo vedrem ma è un peccato. Diciamo che un gradino sopr sui 350 cv e con maggiore cilindrat ci starebbe proprio bene. Con targa straniera. """,Vedo che abbiamo la stessa linea di pensiero. Io avrei fermato il 2.0 4 cilindri a 250cv e proposto il 3 litri con potenza attorno ai 300cv e forse forse vista la leggerezza della Giulia potrebbe bastare il 2 litri da 200cv e un 3 litri sui 250cv. Su strada sarebbero piu' che sufficienti per fornire grandi emozioni. Solo in pista si potrebbe sentire la necessita' di avere piu' cavalli. ,,,,,,,,,,,,,,
Fiat 124 Spider 2016,https://www.autopareri.com/forums/topic/59843-fiat-124-spider-2016?&page=140#comments,2016-10-12 20:43:24,Jazzboy,,Andrebbe provato... Se si parla all'interno di un confronto con la Mx5 aspirata ci può comunque stare che risulti evidente pure un ritardo di risposta tutto sommato limitato quando paragonato con altri sovralimentati ma che balza all'occhio confrontato con un aspirato. Non so ripeto bisognerebbe provarlo... ,,,,,,,,,,,,,,
Nuova Kia Rio 2011,https://forum.quattroruote.it/threads/nuova-kia-rio-2011.53302/page-34,2012-01-24 00:00:00,filo2570,"Per cio' che riguarda la coppia i 170 Nm sono disponibili gia' dai 1500 giri per cui l'auto permette una guida molto fluida senza strappi e riprende abbastanza bene e' ovvio che poi il 1.4 avendo una coppia + elevata al di sopra dei 2000 giri ha piu' spinta.... La prova del tornante ripido affrontato in seconda dal regime motore appena superiore ai 1000 giri è molto significativo e ti fa intendere come potrebbe essere l'erogazione della coppia del motore in quella situazione. Oggi tutti i td raggiungono la coppia max ad un regime che va da 1500 a 2000 e la mantengono costante fino anche a 2500-3000 (a seconda della mappatura) I dati di ripresa della prova di 4R erano abbastanza lusinghieri nonostante la rapportatura piuttosto lunghetta della VI a 130 km/h (2900 g/m). Confermi? ""Per cio' che riguarda la coppia i 170 Nm sono disponibili gia' dai 1500 giri per cui l'auto permette una guida molto fluida senza strappi e riprende abbastanza bene e' ovvio che poi il 1.4 avendo una coppia + elevata al di sopra dei 2000 giri ha piu' spinta.""",Ti posso dire che io mi aspettavo che l'auto fosse meno godibile in quanto mi aspettavo un ritardo evidente di risposta sotto i 2000 giri invece mi sono dovuto ricredere certo di sicuro non è una supercar ma l'ho guidata anche x le strade di R occaraso e dintorni ti assicuro che non è lenta . ,,,,,,,,,,,,,,
I Prossimi Modelli Alfa Romeo (Solito Loop...),https://www.autopareri.com/forums/topic/27745-i-prossimi-modelli-alfa-romeo-solito-loop?&page=74#comments,2008-07-04 14:45:04,T a u r u s,,anche perche non avrebbe senso lanciare 939 in USA e poi sostituirla dopo 18-24 mesi....meglio debuttare con un modello nuovo ,,,,,,,,,,,,,,
Hyundai i30 N - i30 N Fastback,https://forum.quattroruote.it/threads/hyundai-i30-n.111394/,2017-07-18 00:00:00,elancia75,'Diventa caccara poi',Se una vettura è bella no diventa caccara se non lo è. ,,,,,,,,,,,,,,
Honda HR-V 2015,https://www.autopareri.com/forums/topic/53546-honda-hr-v-2015?&page=12#comments,2015-11-20 10:58:43,Dado69,,Ciao a tutti sono un felice possessore di una nuova Honda HR-V 1.5 benzina Executive Navi ADAS CVT colore Modern Steel Metallic ritirata il 22/10 una sola parola: SPETTACOLO ! ! ! ! Adesso per i primi 1000km mi hanno detto di stare sotto i 4.000 giri dopodichè mi scatenerò un pò speriamo nei consumi...... Per il momento ho potuto fare una gita a Como si viaggia nel silenzio e nella comodità assoluta ho provato a spingere un pò e il cambio automatico risponde alla grande ho provato anche manovre in discesa/salita tutto ok ! Bellissimo il tettuccio che anche se aperto da non da nessun fastidio. Per il momento contentissimi sia io che la moglie e i bambini ! X le sospensioni: io le trovo un pò rigide ma anche la mia vecchia toyota all'inizio era così vedremo col tempo ma Ø è un aspetto che non mi preoccupa. Per il quadro strumenti: io lo trovo completo anzi anche eccessivo come informazioni disponibili. Il cambio è a 7 rapporti infatti ci sono anche le ''farfalle'' al volante con cui puoi cambiare a tuo piacimento provate solo una volta e direi divertenti sul display appare la marcia in cui stai andando Accellerando a fondo risponde bene senti anche la spinta decisa presumo che scali anche due o tre marce in alcuni casi in sintesi ottima risposta ,,,,,,,,,,,,,,
acquisto Fiat Ducato,https://www.bmwpassion.com/forum/threads/acquisto-fiat-ducato.36447/,2004-12-28 00:00:00,DjMarvel,,mio padre vuole cambiare il suo attuale fiat ducato con la nuova versione ! siamo solo indecisi se prendere il 2.3 Mjt o il 3.0attualmente abbiamo il 2.8D da 80 cv ca... l'attuale fa egregiamente il suo lavoro quindi chiaramente nn vuole avere un motore troppo fiacco però nn gli serve nemmeno un motorone voi cosa consigliate ? ,,,,,,,,,,,,,,
Panda 4x4,https://www.bmwpassion.com/forum/threads/panda-4x4.57016/,2004-08-23 00:00:00,mamo,,Secondo voi è meglio 1.2 o 1.3Mjet ? ,,,,,,,,,,,,,,
Bmw serie 1 2019 : l'abbandono della TP è una tragedia?,https://forum.quattroruote.it/threads/bmw-serie-1-2019-labbandono-della-tp-%C3%A8-una-tragedia.110592/page-5,2017-05-24 00:00:00,TLG80,"""o ho capito bene ora il senso. Purtroppo scrivendo e non parlando a voce a volte non è chiaro il tono con cui ci si esprime. Ad ogni modo è deprimente l'immaginario collettivo e disappassionamento generale della gente per la buona meccanica a discapito di elettronica e vezzosità varie.""",Purtroppo è così. Io conosco veramente pochi appassionati. ,,,,,,,,,,,,,,
nuovi motori benzina MB,https://www.bmwpassion.com/forum/threads/nuovi-motori-benzina-mb.11665/,2002-11-12 00:00:00,Anonymous,,"MB sta abbandonando i Kompressor per tornare sull'aspirato. Personalmente condivido la scelta un pò meno il fatto di essere stati pionieri delle 4 valvole per cilindro sugli aspirati ( le utilizzavano già sulle 190 ) per poi sprecare gli ultimi 10 anni col volumetrico e gli aspirati a 3 valvole per cilindro. Oltretutto utilizzando 4 valvole per cilindro si riesce ad utilizzare una V più stretta tra i cilindri che non con 3. Tornando a noi: MB sta lanciando due V6 a benzina un 2 5 litri da 201cv ed un 3 litri da 231cv. Quest'ultimo motore suscita la mia ilarità in quanto è stato presentato con ampi squilli di trombe in MB per il fatto di avere 231cv e 300nm. Peccato che BMW stia pensionando in questi mesi il 6 cilindri in linea da 3 litri 231cv e 300nm che ha retto gloriosamente la scena per più di 5 anni fino a lasciare il posto al 258cv col basamento in magnesio. Tornando a MB ammetto che i V6 a benzina montati longitudinalmente hanno il loro fascino poi guardi le foto delle vetture a cofano aperto vedi 3/4 del motore tra l'asse anteriore delle ruote e il paraurti e ti chiedi: ma allora questi si divertono ad avere il 70% del peso sull'avantreno ed il 30% sul retrotreno ! Ecco perchè su una MB quando stacchi l'ESP lo stacchi solo ""per finta"" ossia in situazioni di pericolo reale ti bypassa anche da ""staccato"" ! Particolarmente gustosa l'accoppiata tra il 3 litri V6 e la SLK capace ( pare ) di 250kmh autolimitati ( secondo me senza limitatore fa i 250 5kmh ) sulla SLK280. A proposito: la classe C col 2 5 si chiamerà C230 quella col 3 litri C280. Chissà essendo sigle già utilizzate ( SL280 C230 ( kompressor ) ) forse fanno come col maiale ( del quale non si butta mai via niente ) e risparmiano sulle targhette posteriori........ma non era meglio SLK300 e SLK250 ? ? ? ? ? ? ? ? ? Ai posteri l'ardua sentenza.......... Ciao ! ",,,,,,,,,,,,,,
Ma la Nuova M3 ...,https://www.bmwpassion.com/forum/threads/ma-la-nuova-m3.37395/page-3,2005-07-07 00:00:00,Amante-Audi,'Audi è meglio che le auto sportive le lasci fare a Lamborghini',Quante ne sai Ironlion ! ! ! ! Ti ho appena dato una reputazione strameritata... e purtroppo mi lascia dartene solo una per volta ,,,,,,,,,,,,,,
Doveva essere una Volkswagen e invece.....ordinata la mia prima Audi.,https://forum.quattroruote.it/threads/doveva-essere-una-volkswagen-e-invece-ordinata-la-mia-prima-audi.104270/page-2,2016-09-13 00:00:00,mumm121,,Allora eccomi qui a distanza di quasi una settimana dal ritiro dell'auto. Di seguito un breve resoconto: LINEA: Chiaramente il discorso e' molto soggettivo ma per quanto mi riguarda pur senza pacchetto s line nella colorazione nera trovo l'auto incarni un giusto mix tra eleganza e sportivita.Ampiamente soddisfatto. INTERNI: Qui penso ci sia ben poco da dire.Per quanto mi riguarda rasentano la perfezione.L'auto ha ottimi assemblaggi degni di berline di ben altro rango ed ha una insonorizzazione imbarazzante ( ho i vetri fonoassorbenti ) .Luci e lucine da tutte le parti.Saranno anche futili ma io credo che l'auto vada vissuta internamente e questi di certo appagano molto la vista.Pacchetto luci straconsigliato.Discorso audio con il b & o penso di non potermi proprio lamentare. MOTORE e CAMBIO: Il motore nonostante sia ancora legatissimo sembra molto fluido e meno nervoso dell n47 che avevo sulla mia bmw.Pare abbia un buono spunto ed una adeguata ripresa ma ripeto che mi riservo di tornare su questo punto quando avro' macinato qualche km in piu'.Il cambio anche lui per quel poco che ho potuto testarlo pare sia abbastanza pronto e reattivo forse un pelo piu' ruvido ed insicuro nel selezionare la marcia giusta rispetto allo zf di bmw ma anche qui' si tratta di sensazioni piu' che di certezze. SU STRADA: Questo e' l'aspetto che piu' mi ha impressionato.Dai commenti letti su altri forum che dipingevano questa auto bolsa e poco divertente da guidare sembrava avessi acquistato una Lada ( con tutto il rispetto per i possessori ) .A questo punto mi verrebbe da chiedere ai detrattori se prima di parlare hanno mai provato l'auto in questione.Quando acquistai la mia bmw f31 x drive mi aspettavo un assetto granitico con uno sterzo capace di pennellare le curve come nessuno altro.Risultato.......delusione totale.....della serie sterzo decente ma assetto scandaloso tanto era flaccido.In questo caso si e' verificato l'esatto contrario.Assetto sport ( con sospensioni elettroniche ) pazzescamente pronto e reattivo.L'auto e' praticamente incollata al suolo ed anche il tanto bistrattato volante audi trovo sia ( per le mie esigenze ) adeguatamente pronto e preciso.Diciamo che quello bmw forse nella guida in montagna era un pelo piu' preciso dato che trasmetteva un filo meglio la percezione di dove poggiassero le ruote ma stiamo parlando di inezie.Dove trovo lo sterzo Audi enormemente migliore di quello bmw e' nella guida autostradale dove il primo diventa mooooolto piu' duro regalandoti una sensazione di controllo molto maggiore ( questo nonostante sulla bmw montassi il servotronic ) . CONSUMI: E' ancora presto.Attualmente sono sui 6 8 per 100km ma ripeto penso sia un dato da riprendere piu' avanti. TRAZIONE QUATTRO: E' stato uno dei motivi per cui ho preso AUDI.Provata ieri con asfalto viscido su una rotatoria che conosco a menadito.Ebbene una volta iniziata la svolta accellerando a meta curva la bmw tendeva ad allargare con il muso salvo poi riprendere la giusta direzione appena entrava in funzione x drive con la a4 ieri invece nella medesima condizione l'auto non si e' scomposta un nanosecondo ed e' uscita dalla rotatoria in maniera molto piu' rapida e neutrale nel comportamento.Molto soddisfatto. In definitiva per quanto mi riguarda grande auto.Ribadisco che per molti aspetti la mia ex f31 comprata nel 2013 sembra una vettura di 20 anni fa. Appena riusciro' a capire come fare postero' foto. Saluti a tutti. ,,,,,,,,,,,,,,
Alfa Romeo 159 2005,https://www.autopareri.com/forums/topic/13571-alfa-romeo-159-2005?&page=181#comments,2005-04-02 15:43:40,Grinta,,"Ecco un'altro tamarro... Hihihi ! Io ho una normale Punto II Serie Restyling con il navigatore ( lo uso per lavoro tutti i giorni e ne sono molto soddisfatto ) per cui non sono a priori contro la tecnologia elettronica nelle auto... E' solo che sono convinto che gran parte dei congegni che oggi ci mettono nelle auto siano del tutto inutili... Pensate alla menata dei ""sensori crepuscolari"" per fare accendere da soli i fari... Ma a che diavolo servono se adesso si tengono sempre accesi giorno e notte anche per la sicurezza ? Pensate al ""clima tri/quadrizona""... ma se viaggiamo quasi sempre soli ! Andiamo ! ",,,,,,,,,,,,,,
Nuovo iscritto,https://www.bmwpassion.com/forum/threads/nuovo-iscritto.344007/,2019-03-22 00:00:00,Pelagic,,Buongiorno ! Sono un felice possessore di BMW attualmente ho una X5 30d F15 la mia settima BMW...Appena ho conosciuto questo forum ho deciso di iscrivermi per condividere esperienze e magari poter far tesoro di quelle altrui ! ,,,,,,,,,,,,,,
Infiniti FX35...,https://www.bmwpassion.com/forum/threads/infiniti-fx35.13461/page-2,2003-05-23 00:00:00,El Nino,,nera è stupenda la vedo quotidianamente ! ,,,,,,,,,,,,,,
Scoperto baco di programmazione di RX400h...,https://forum.quattroruote.it/threads/scoperto-baco-di-programmazione-di-rx400h.13445/,2009-10-01 00:00:00,x2fast4you,"'Tutte le mattine andando al lavoro mi trovo FERMO ad un semaforo in leggera discesa. Il motore termic invece di spegnersi come dovrebbe far rimane acceso anche per molti minuti. Questo lo fa anche in altre situazioni in cui è cald il clima è spent la macchina è ferma e lui rimane acceso. Sono sicuramente problemi di programmazion sicuramente risolti nella 450h. Ho scoperto che per farlo spegnere basta tenere frenato e dare un colpetto a fondo all'acceleratore e poi mollare. La macchina si spegne e smette di consumare. Si vede ch così facend entra un altro evento ""normale"" e si annulla quello ""bacato"" che mantiene il motore acceso in talune condizioni. Se può essere utile a qualcuno...'",Ciao mi trovo anche iospesso in una situazione simile ( FERMO in discesa ) ma a me non è mai successo che il termico resti in moto. ciao ,,,,,,,,,,,,,,
Fiat Panda Novità al 31/07/2018,https://forum.quattroruote.it/threads/fiat-panda-novit%C3%A0-al-31-07-2018.118045/,2018-11-08 00:00:00,amicable,'Quindi il costo del finanziament sono 138 euro in 36 mesi...non vedo tutto questo scandalo',Beh se consideri che il prezzo scontato sbandierato sarebbe 7000 euro ( con finanziamento obbligatorio ) ...Più logico e chiaro era mettere il prezzo finale ma probabilmente aveva meno appeal. 8500 euro se la paghi in contanti e senza clausole del tipo valore usato garantito ( ? ) . ,,,,,,,,,,,,,,
rally...le fantastiche gruppo b..,https://www.bmwpassion.com/forum/threads/rally-le-fantastiche-gruppo-b.16599/page-2,2004-02-11 00:00:00,RALLYMAN,Twin Spark ha scritto: rallyman nn sai quanto t invidio.........spingeva.. ???????????????????????? intanto guardatevi sto video.... ps: qualkuno sa dirmi in nome della canzone in sottofondo???????????grazie http://www.freeforumzone.com/viewmessaggi.aspx?f=443&idd=20813... ca**o se spingeva!!! Bello e commovente il tributo a Toivonen. :frown: Sai che il Deltone rosso che hai in firma è perfettamente identico a quello di un mio amico? ... digli se me la vende... nn sai kome t invidio ke hai guidato un mostro sacro come la s4....forse il 'coso' a 4 ruote + brutale e difficile mai cosruito... ' Twin Spark ha scritto: rallyman nn sai quanto t invidio.........spingeva.. ???????????????????????? intanto guardatevi sto video.... ps: qualkuno sa dirmi in nome della canzone in sottofondo???????????grazie http://www.freeforumzone.com/viewmessaggi.aspx?f=443&idd=20813... ca**o se spingeva!!! Bello e commovente il tributo a Toivonen. :frown: Sai che il Deltone rosso che hai in firma è perfettamente identico a quello di un mio amico? 'rallyman nn sai quanto t invidio.........spingeva.. ???????????????????????? intanto guardatevi sto video.... ps: qualkuno sa dirmi in nome della canzone in sottofondo???????????grazie http://www.freeforumzone.com/viewmessaggi.aspx?f=443&idd=20813',ke cosaaaaaaaaa ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? immagino ke esperienza... cmq x me ankor prima t rohlr veniva toivonen...x molti se nn fosse scomparso così prematuramente sarebbe diventao il pilota di rally vincente d sempre....un carriera simile a quella del grande gilles ,,,,,,,,,,,,,,
NON ACQUISTATE COME ME una Subaru BIFUEL!!!,https://forum.quattroruote.it/threads/non-acquistate-come-me-una-subaru-bifuel.23250/page-8,2012-08-23 00:00:00,zero c.,"renatom ha scritto: naiky ha scritto: ------------------------------------------------------------------------------------------------------ From: ""Front Office Subaru"" &lt;fos@subaru.it&gt; Sent: Thursda January 2 2010 12:00 AM Subject: pratica 100366-01D 5 ...... Infatt come ben not il GPL è un combustibile di qualità molto scarsa e ricco di impurità .... -------------------------------------------------------------------------------------------------------... Subaru italia si esprime così? Impurità' Carburante di scarsa qualità? Ma che cavolo vuol dire? A chi la hanno fatta scrivere la lettera? Poi chi glielo ha ordinato di montare gli impianti a GPL?... Perché? Ti risulta che il GPL sia un carburante di alta qualità sotto qualche profilo? L' unico dato positivo è che paga poca accis e anche questa anomalia erariale dovrebbe essere presto rimodulata ... Per quale motivo sarebbe un carburante di scarsa qualità? Allora il gasolio cosa è? E' un carburante con le sue caratteristiche di cui bisogna tenere conto nella progettazione e nella messa a punto. tutto qui. Poi quella delle impurità... IMHO è una lettera che rivela grossa ignoranza motoristica da parte di chi la ha scritta. ' renatom ha scritto: naiky ha scritto: ------------------------------------------------------------------------------------------------------ From: ""Front Office Subaru"" &lt;fos@subaru.it&gt; Sent: Thursda January 2 2010 12:00 AM Subject: pratica 100366-01D 5 ...... Infatt come ben not il GPL è un combustibile di qualità molto scarsa e ricco di impurità .... -------------------------------------------------------------------------------------------------------... Subaru italia si esprime così? Impurità' Carburante di scarsa qualità? Ma che cavolo vuol dire? A chi la hanno fatta scrivere la lettera? Poi chi glielo ha ordinato di montare gli impianti a GPL?... Perché? Ti risulta che il GPL sia un carburante di alta qualità sotto qualche profilo? L' unico dato positivo è che paga poca accis e anche questa anomalia erariale dovrebbe essere presto rimodulata ' naiky ha scritto: ------------------------------------------------------------------------------------------------------ From: ""Front Office Subaru"" &lt;fos@subaru.it&gt; Sent: Thursda January 2 2010 12:00 AM Subject: pratica 100366-01D 5 ...... Infatt come ben not il GPL è un combustibile di qualità molto scarsa e ricco di impurità .... -------------------------------------------------------------------------------------------------------... Subaru italia si esprime così? Impurità' Carburante di scarsa qualità? Ma che cavolo vuol dire? A chi la hanno fatta scrivere la lettera? Poi chi glielo ha ordinato di montare gli impianti a GPL? '------------------------------------------------------------------------------------------------------ From: ""Front Office Subaru"" &lt;fos@subaru.it&gt; Sent: Thursda January 2 2010 12:00 AM Subject: pratica 100366-01D 5 ...... Infatt come ben not il GPL è un combustibile di qualità molto scarsa e ricco di impurità .... -------------------------------------------------------------------------------------------------------'",Il gpl è motoristicamente parlando mediocre per gli scarsi rendimenti alti consumi inquinante come la benzina tranne x il benzene. Una commedia un po' da paese del terzo mondo travestita da ecologismo alla vaccinara con fiscalità di favore pro soliti noti. È un sottoprodotto della lavorazione del petrolio o almeno è stato sempre così. Per non dire dei bomboloni delle limitazioni legali e della diminuzione degli spazi e dei volumi utili. In giappone credo addirittura ne sia vietato l'uso che non sia per fornelletti scalda tempura... Parere personale non solo mio peraltro. ,,,,,,,,,,,,,,
Polo gpl consuma benzina,https://forum.quattroruote.it/threads/polo-gpl-consuma-benzina.117404/page-4,2018-07-21 00:00:00,CesaV40,,Sto continuando a girare a benzina ma dopo 300km i problemi di minimo persistono... ,,,,,,,,,,,,,,
Mareggiata con incendio distrugge decine di Maserati nuove di fabbrica a Savona,https://forum.quattroruote.it/threads/mareggiata-con-incendio-distrugge-decine-di-maserati-nuove-di-fabbrica-a-savona.119145/,2018-10-31 00:00:00,joghi&bubu,'Insomma un bagno di sangue per la compagnia o le compagnie di assicurazione.',Bisogna vedere. Prima di liquidare sono sicuro che la compagnia ( o le compagnie ) provvederanno a far eseguire perizie tecniche per stabilire sia la regolarità del deposito sia le possibili cause dell'evento oltre ad acquisire copia del rapporto di intervento dei Vigili del Fuoco che teniamo presente operano come PG e segnalano alla Procura eventuali irregolarità o fatti da loro riscontrati che possano integrare determinati reati. Proprio questa settimana un mio cliente assicuratore mi ha chiesto una consulenza in tal merito voleva capire la situazione di regolarità antincendio e relativo rischio di un suo potenziale cliente prima di proporgli una polizza assicurativa a copertura di incendio. ,,,,,,,,,,,,,,
AGGIORNAMENTO PER DIESEL GATE,https://forum.quattroruote.it/threads/aggiornamento-per-diesel-gate.107802/page-2,2017-03-19 00:00:00,msab8282,,Avevo immaginato... ,,,,,,,,,,,,,,
Sblocco connettore CCS a fine ricarica come CHAdeMO,https://www.forumelettrico.it/forum/connettore-ccs-e-sblocco-a-fine-carica-t5559-10.html?sid=73ac3d77ec72635ec0bc6de64050d66f&sid=73ac3d77ec72635ec0bc6de64050d66f,2019-05-07 16:52:00,davide,"""davide ha scritto:polianto ha scritto:Sulla mia e-UP! non ho mai verificat di solito stacco prima.Sulla AUDI e-tron con colonnine EnelX si stacca a fine ricaric verificato ieri a Fidenza.Ciao AntonioE se invece uno volesse interrompere prima la ricarica ? Facciamo l'ipotesi che la app si sia inchiodat o che si sia rotto il telefonino/ cadut /rubat la macchina può in qualche mod forzare lo stop ricarica per permetterti di staccare il connettore?(Con soul lo sblocco si può forzare mettendo da P a D.)Premendo il tasto di emergenza della colonnina... se non è possibile interrompere dall’auto ""polianto ha scritto:Sulla mia e-UP! non ho mai verificat di solito stacco prima.Sulla AUDI e-tron con colonnine EnelX si stacca a fine ricaric verificato ieri a Fidenza.Ciao AntonioE se invece uno volesse interrompere prima la ricarica ? Facciamo l'ipotesi che la app si sia inchiodat o che si sia rotto il telefonino/ cadut /rubat la macchina può in qualche mod forzare lo stop ricarica per permetterti di staccare il connettore?(Con soul lo sblocco si può forzare mettendo da P a D.) 'Sulla mia e-UP! non ho mai verificat di solito stacco prima.Sulla AUDI e-tron con colonnine EnelX si stacca a fine ricaric verificato ieri a Fidenza.Ciao Antonio'",in alcune fast il pulsante a fungo è protetto da un vetrino da rompere.... mi piace poco....,,,,,,,,,,,,,,
la batcaverna 635csi &co,https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-330,2008-06-15 00:00:00,Vinx87,'Invece la 733i è in vendita..Se interessa qualcun il prezzo è più basso per un italiano appassionato che per un commerciant ovviamente',"Si può dire: ""CHE FIGATA"" ? ? ",,,,,,,,,,,,,,
Fiat Punto EVO (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/34839-fiat-punto-evo-topic-ufficiale-2009?&page=194#comments,2010-03-10 19:00:04,tarantula,,ragazzi una domanda: ho acquistato una punto evo gpl dynamic 1400 colore grigio pessimo mi e' costata 14000 euro ci sono dentro i due pack ( quelli da 800 euro l'uno ) in piu ho aggiunto ambient light - bracciolo - presa 12 volts - vetri elettrici posteriori - specchietti esterni elettrici sbrinabili - terzo poggatesta posteriore e sempre nei 14 mila 2 anni di furto e incendio cosa ve ne sembra del prezzo ? mi hanno trattato bene ? la data prevista era 31 gennaio ( ordinata il 23 novembre 2009 ) ora e' slittata al 11 marzo ma ancora oggi nessuna notizia sull'arrivo della vettura... che tempi ci sono ? grazie a tutti ciao. ovviamente ho rottamato una punto stile 16 valvole del 98... ,,,,,,,,,,,,,,
Pubblicità GPunto T-Jet,https://www.autopareri.com/forums/topic/23552-pubblicit%C3%A0-gpunto-t-jet?&page=6#comments,2007-05-24 09:48:17,LucioFire,,penso sia solo pubblicitario...però come colore un po' mi attira ,,,,,,,,,,,,,,
Alfa Romeo 4C 2013,https://www.autopareri.com/forums/topic/56324-alfa-romeo-4c-2013?&page=364#comments,2013-06-03 13:41:26,loric,,Insomma capiamoci. La notizia è che stanno ancora effettuando la messa a punto. Al che a seconda di come ad uno gli gira si legge: 1 ) stanno finendo di mettere a punto il prodotto ( Lapalisse ) 2 ) sarà una merda è il destino c'ha gli interni della 600 era scritto nelle stelle Marchionne dimettiti. Ora ad uno che ha staccato un assegno di 10k di caparra in vista di una spesa complessiva di 60k leggere ripetutamente l'opzione 2 ) credo non faccia molto piacere. Almeno per rispetto nei loro confronti si presti attenzione a quello che si scrive. ,,,,,,,,,,,,,,
Alfa Romeo 4C 2013,https://www.autopareri.com/forums/topic/56324-alfa-romeo-4c-2013?&page=377#comments,2013-06-07 12:22:38,kire_06,,Fixed ,,,,,,,,,,,,,,
Kia Sportage (Topic Ufficiale - 2010),https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=38#comments,2011-01-06 11:28:16,peppinuzzu,,per chi ha il 1.7 diesel sa per caso se il motore ha la cinghia o la catena ? ,,,,,,,,,,,,,,
Mercato piloti 2019,https://forum.quattroruote.it/threads/mercato-piloti-2019.117799/page-14,2018-09-03 00:00:00,pilota54,,Stoffel Vandoorne: addio Mc Laren ( fonti web ) . Lando Norris il suo sostituto. Sainz-Norris la coppia definitiva 2019. ,,,,,,,,,,,,,,
Informazioni Su Mazda CX-3 1.5 Skyactive Diesel,https://forum.quattroruote.it/threads/informazioni-su-mazda-cx-3-1-5-skyactive-diesel.102164/page-5,2016-03-17 00:00:00,jpizzo,"'Qualche biella s poch ma... non esente! Il link ad altro sito non so se posso metterl ma se cerchi ""Motore sbiellato 20k km -.-"" lo trovi come primo risultato! :shock:'",Conosco conosco... Ma si parla di 2.2. Attendo di sapere del 1.5 cerco ma non trovo... ,,,,,,,,,,,,,,
Scénic XMod - Topic Ufficiale,https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-170,2010-10-13 00:00:00,Umberto4650,'cia una domandona ma il cassetto portaoggetti lato passeggero è refrigerato? .. grasssie',Si. Ciao. ,,,,,,,,,,,,,,
ho cambiato volvo!,https://forum.quattroruote.it/threads/ho-cambiato-volvo.79783/,2013-07-16 00:00:00,|pantone|,'Passaggio abbastanza radicale!! Comunque molto bella la V40 CC!! Per curiositá quanto viene il canone (e con quanti km?).',versato 2.500 euro di anticipo e poi rate da 477/mese ( prezzi senza iva ) . 60 mesi 75000 km con servizio gomme invernali e tutte le opzioni classi che dell'nlt. ciao ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=102#comments,2008-03-19 11:22:51,Kippur,,Soprattutto quest'ultima immagine il frontale mi da un senso di bollito triste come nemmeno la vecchia audi TT riusciva a regalarmi. Che peccato perchè per il resto mi piace. ,,,,,,,,,,,,,,
Lancia Ypsilon II Facelift (Topic Ufficiale - 2007),https://www.autopareri.com/forums/topic/26465-lancia-ypsilon-ii-facelift-topic-ufficiale-2007?&page=4#comments,2008-07-24 07:05:37,SCAR,,"Il cofano aveva sicuramente la pellicola protettiva......finalmente anche il gruppo fiat le monta....quindi niente vernice era semplicemente il ""celofan"" nero.... ",,,,,,,,,,,,,,
Bagheera [OFF TOPIC],https://www.bmwpassion.com/forum/threads/bagheera-off-topic.20042/,2004-04-20 00:00:00,teo 121121,,Guardate un po' cosa sta ristrutturando un mio amico... Scusate per la foto inoltre la macchina qui era ancora da rifinire nei particolari e ricoperta di ghiaccio... ,,,,,,,,,,,,,,
Specchi retrovisori riscaldati... poco.,https://forum.quattroruote.it/threads/specchi-retrovisori-riscaldati-poco.114003/page-2,2018-01-01 00:00:00,tribal61,"""Con questo clim la mattin è d'obbligo per me sbrinare i vetri e gli specchi prima di partire. Noto però che questi ultimi impiegano parecchio prima di scaldarsi e togliere la brina. A volte nemmeno su tutto lo specchio. I vostri scaldano più velocemente?""",A me hanno sempre impiegato meno di 5 minuti...quindi qualcosa non funziona sicuramente. ,,,,,,,,,,,,,,
